Nº Processo,Órgão,Data de Abertura,Objeto,Razão Social,Total Adjudicado,
25.239.000393.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,04/06/2020,AQUISIÇÃO DE MEDICAMENTOS,11.260.846/0001-87 - ANBIOTON IMPORTADORA LTDA,"676,70",
25.239.000396.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,04/06/2020,MATERIAL HOSPITALAR,11.449.180/0001-00 - DPROSMED - DISTRIBUIDORA DE PRODUTOS MEDICO HOSPITALARES LTDA,"2.915,03",
25.239.000397.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,04/06/2020,MATERIAL HOSPITALAR,01.722.296/0001-17 - PANORAMA COMERCIO DE PRODUTOS MEDICOS E FARMACEUTICOS LTDA,"28.569,07",
25.239.000398.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,04/06/2020,MATERIAL HOSPITALAR,11.449.180/0001-00 - DPROSMED - DISTRIBUIDORA DE PRODUTOS MEDICO HOSPITALARES LTDA,"699,70",
25.239.000399.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,04/06/2020,MATERIAL HOSPITALAR,"13.047.802/0001-07 - REDMED COMERCIO, SERVICOS E LOCACAO LTDA","3.870,00",
25.239.000400.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,04/06/2020,MATERIAL HOSPITALAR,11.449.180/0001-00 - DPROSMED - DISTRIBUIDORA DE PRODUTOS MEDICO HOSPITALARES LTDA,"8.535,71",
25.239.000380.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,05/06/2020,PRESTAÇÃO DE SERVIÇO ESPECIALIZADO,11.187.606/0001-02 - ATEPE,"25.704,00",
25.239.000402.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,05/06/2020,MATERIAL HOSPITALAR,11.449.180/0001-00 - DPROSMED - DISTRIBUIDORA DE PRODUTOS MEDICO HOSPITALARES LTDA,"3.855,88",
25.239.000406.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,05/06/2020,MATERIAL HOSPITALAR,08.675.394/0001-90 - SAFE SUPORTE A VIDA E COMÉRCIO INTERNACIONAL LTDA,"41.962,50",
25.239.000408.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,05/06/2020,MATERIAL HOSPITALAR,11.449.180/0001-00 - DPROSMED - DISTRIBUIDORA DE PRODUTOS MEDICO HOSPITALARES LTDA,"9.208,50",
25.239.000409.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,05/06/2020,MATERIAL HOSPITALAR,33.932.061/0001-46 - LEÃO SERVIÇO E COMERCIO VAREJISTA DE ELETROELETRÔNICO LTDA,"1.330,06",
25.000.805540.2020,SECRETARIA DE ESTADO DA SAÚDE,08/06/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"110.882,10",
25.213.4222020.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,08/06/2020,COMPRA  DE MEDICAMENTOS PARA ALA COVID 19,"15.218.561/0001-39 - NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA","75.750,00",
30.000.415797.2020,ENCARGOS GERAIS DO ESTADO,08/06/2020,LOCAÇÃO DE IMÓVEL SEDE DO CONSELHO ESTADUAL DE SAÚDE,058.924.734-49 - LIGIA CUNHA,"5.660,00",
25.000.1805516.2020,SECRETARIA DE ESTADO DA SAÚDE,09/06/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"1.760.000,00",
25.000.1805518.2020,SECRETARIA DE ESTADO DA SAÚDE,09/06/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (VEDOLIZUMABE 300MG),09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"104.464,17",
25.000.2105584.2020,SECRETARIA DE ESTADO DA SAÚDE,09/06/2020,"AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (DULAGLUTIDA 1,5MG/0,5ML) ",43.940.618/0001-44 - ELI LILLY DO BRASIL LTDA,"2.132,16",
25.000.2605504.2020,SECRETARIA DE ESTADO DA SAÚDE,09/06/2020,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,12.096.959/0001-51 - T4 ENGENHARIA E SERVICOS LTDA,"100.348,68",
27.000.002071.2020,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,09/06/2020,CONTRATAÇÃO EMERGENCIAL DE CESTAS BÁSICAS. ,27.013.873/0001-95 - AGRESTE COMÉRCIO ATACADO E VAREJO LTDA,"1.461.000,00",
25.000.206565.2020,SECRETARIA DE ESTADO DA SAÚDE,10/06/2020,EMERGENCIAL DE KIT PARA A DETERMINAÇÃO QUATITATIVA DE SARS-COV-2 S1/S2-IGG,01.896.764/0001-70 - DIASORIN LTDA,"236.500,00",
25.000.2304528.2020,SECRETARIA DE ESTADO DA SAÚDE,10/06/2020,AQUISIÇÃO EMERGENCIAL DE FRALDAS DESCARTÁVEIS GERIÁTRICAS,26.436.406/0001-05 - CENTRAL DAS FRALDAS DISTRIBUIDORA LTDA,"26.407,60",
25.000.805580.2020,SECRETARIA DE ESTADO DA SAÚDE,10/06/2020,EMERGENCIAL DE MEDICAMENTOS (OMALIZUMABE 150MG),56.994.502/0026-98 - NOVARTIS BIOCIÊNCIAS S.A.,"183.092,40",
25.239.000412.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,10/06/2020,MATERIAL HOSPITALAR,23.586.413/0001-03 - BIO INFINITY,"9.225,00",
25.239.000413.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,10/06/2020,MATERIAL HOSPITALAR,01.212.789/0001-07 - R D MEDIQ EQUIPAMENTOS E SERVIÇOS ESPECIALIZADOS,"2.935,98",
25.239.000417.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,10/06/2020,MATERIAL HOSPITALAR,33.932.061/0001-46 - LEÃO SERVIÇO E COMERCIO VAREJISTA DE ELETROELETRÔNICO LTDA,"7.492,00",
25.239.000418.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,11/06/2020,AQUISIÇÃO DE COMPUTADORES,33.932.061/0001-46 - LEÃO SERVIÇO E COMERCIO VAREJISTA DE ELETROELETRÔNICO LTDA,"81.842,40",
25.000.2105537.2020,SECRETARIA DE ESTADO DA SAÚDE,12/06/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"398.400,00",
30.000.435135.2020,ENCARGOS GERAIS DO ESTADO,12/06/2020,LOCAÇÃO DE IMÓVEL 8ª GERÊNCIA REGIONAL DE SAÚDE,006.524.074-04 - LAETE DE FIGUEIREDO FREITAS,"18.720,00",
15.000.000501.2020,POLÍCIA MILITAR DO ESTADO DA PARAÍBA,15/06/2020,CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO E INSTALAÇÃO DE FORRO PVC PARA O 3º PAVIMENTO DO QCG DA PMPB,"30.744.509/0001-00 - SIM SERVICOS, INSTALACOES E MONTAGENS EIRELI","32.864,40",
24.000.002387.2020,SECRETARIA DE ESTADO DA ADMINISTRAÇÃO PENITENCIÁRIA,15/06/2020,NOTEBOOKS,18.296.153/0001-93 - R1 COMÉRCIOS E SERVIÇOS EM INFORMÁTICA EIRELI-ME,"197.780,00",
25.000.2505509.2020R3,SECRETARIA DE ESTADO DA SAÚDE,15/06/2020,AQUISIÇÃO EMERG DE MED (DAPAGLIFOZINA DE 5MG E DE 10MG COMBINADA COM METFORMINA 1000MG) ,04.307.650/0012-98 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,"1.042,20",
25.239.000420.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,15/06/2020,AQUISIÇÃO DE MEDICAMENTOS,03.817.043/0001-52 - PHARMAPLUS  LTDA,"81,60",
25.239.000421.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,15/06/2020,AQUISIÇÃO DE MEDICAMENTOS,11.563.145/0001-17 - COMERCIAL MOSTAERT LTDA,"280.000,00",
25.239.000428.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,15/06/2020,MATERIAL HOSPITALAR,32.823.138/0001-87 - RK CONFECCOES,"256.000,00",
30.000.423226.2020,ENCARGOS GERAIS DO ESTADO,15/06/2020,LOCAÇÃO DE IMÓVEL DELEGACIA DE POLÍCIA CIVIL DE DUAS ESTRADAS,645.152.734-34 - MARIA DA PENHA GOMES DA SILVA,"5.400,00",
30.000.432578.2020,ENCARGOS GERAIS DO ESTADO,15/06/2020,LOCAÇÃO DE IMÓVEL DISQUE DIREIROS HUMANOS,008.362.844-45 - DANIELA CARVALHO MONTEIRO WANDERLEY,"2.128,00",
25.000.1805521.2020,SECRETARIA DE ESTADO DA SAÚDE,16/06/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (AMANTADINA 100 MG),07.484.373/0001-24 - UNI HOSPITALAR LTDA,"26.400,00",
25.000.705523.2020,SECRETARIA DE ESTADO DA SAÚDE,16/06/2020,EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE INSTALAÇÃO E LOCAÇÃO,05.329.135/0001-19 - ALEXSANDRO SANTOS DA SILVA,"716.330,00",
25.203.000462.2020R3,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,16/06/2020,AQUISIÇÃO DE CATETER CENTRAL DE INSERÇÃO (PICC),05.932.624/0001-60 - MEGAMED COMERCIO LTDA,"65.000,00",
25.239.000431.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,16/06/2020,MATERIAL HOSPITALAR,11.426.166/0001-90 - DIAGFARMA COMÉRCIO E SERVIÇOS DE PRODUTOS HOSPITALARES E LABORATORIAIS LTDA,"690,00",
30.000.008587.2020,ENCARGOS GERAIS DO ESTADO,16/06/2020,LOCAÇÃO DE IMÓVEL ALMOXARIFADO GERAL DA SECRETARIA ESTADUAL DE SAÚDE,12.990.849/0001-39 - RR PARTICIPAÇÕES E ADMINISTRAÇÃO LTDA,"12.900,00",
25.000.2705613.2020,SECRETARIA DE ESTADO DA SAÚDE,17/06/2020,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA LOCAÇÃO E INSTALAÇÃO DE GRUPOS GERADORES,15.353.461/0001-15 - AMBAR SERVICOS EIRELI - ME,"222.000,00",
25.000.405570.2020,SECRETARIA DE ESTADO DA SAÚDE,17/06/2020,"AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS (SELEXIPAGUE DE 200, 400 E 800 MCG)",51.780.468/0002-68 - JANSSEN-CILAG FARMACEUTICA LTDA,"70.243,20",
25.239.000433.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,17/06/2020,MATERIAL HOSPITALAR,"13.047.802/0001-07 - REDMED COMERCIO, SERVICOS E LOCACAO LTDA","1.013,80",
25.239.000434.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,17/06/2020,MATERIAL HOSPITALAR,33.932.061/0001-46 - LEÃO SERVIÇO E COMERCIO VAREJISTA DE ELETROELETRÔNICO LTDA,"1.190,00",
25.239.000436.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,17/06/2020,AQUISIÇÃO DE MEDICAMENTOS,03.817.043/0001-52 - PHARMAPLUS  LTDA,"2.090,00",
25.239.000438.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,17/06/2020,AQUISIÇÃO DE MEDICAMENTOS,07.555.491/0001-86 - ULTRAMEGA DISTRIBUIDORA HOSPITALAR LTDA,"63.106,98",
25.239.000444.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,18/06/2020,MATERIAL HOSPITALAR,33.932.061/0001-46 - LEÃO SERVIÇO E COMERCIO VAREJISTA DE ELETROELETRÔNICO LTDA,"10.080,15",
30.000.061917.2020,ENCARGOS GERAIS DO ESTADO,18/06/2020,LOCAÇÃO DE IMÓVEL DO AMBULATÓRIO DA MATERNIDADE FREI DAMIÃO,046.233.744-83 - ANA PAULA RODRIGUES CARNEIRO,"4.200,00",
25.213.000441.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,19/06/2020,"LOCAÇÃO DE USINA DE PRODUÇÃO DE GASES MEDICINAIS (OXIGÊNIO, AR COMPRIMIDO E VÁCUO), ",03.259.614/0001-80 - R.C. COMERCIO GASES E EQUIPAMENTOS LTDA-ME,"45.000,00",
25.239.000448.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,19/06/2020,REAGENTES NUTRIÇÃO,10.647.227/0001-87 - TUPAN SAUDE CENTER LTDA - ME,"700,00",
30.000.337061.2020,ENCARGOS GERAIS DO ESTADO,19/06/2020,LOCAÇÃO DE IMÓVEL SISTEMA DE RÁDIO DIGITAL,054.548.534-70 - MARIA DO BOM SUCESSO ARAUJO ALVES,"2.800,00",
25.216.000686.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,22/06/2020,AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR FILTRO UMIDIFICADOR,10.779.833/0001-56 - MEDICAL MERCANTIL DE APARELHAGEM MEDICA LTDA,"6.360,00",
25.239.000450.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,22/06/2020,AQUISIÇÃO DE MATERIAIS TERAPÊUTICOS ,33.932.061/0001-46 - LEÃO SERVIÇO E COMERCIO VAREJISTA DE ELETROELETRÔNICO LTDA,"9.832,32",
25.239.000456.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,22/06/2020,AQUISIÇÃO DE MEDICAMENTOS,01.722.296/0001-17 - PANORAMA COMERCIO DE PRODUTOS MEDICOS E FARMACEUTICOS LTDA,"248.000,00",
25.239.000457.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,22/06/2020,AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR,40.787.152/0001-09 - CIRUFARMA COMERCIAL LTDA,"3.897,00",
30.000.062506.2020,ENCARGOS GERAIS DO ESTADO,22/06/2020,LOCAÇÃO DE IMÓVEL GERENCIA EXECUTIVA DE DEFESA CIVIL,025.872.874-48 - ANA CAROLINA PALITOT TEIXEIRA DE CARVALHO,"4.700,00",
31.205.001271.2020,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,22/06/2020,CONTRATAÇÃO DE EMPRESA PARA PRODUÇÃO DE LIVROS,09.366.790/0001-06 - EMPRESA PARAIBANA DE COMUNICAÇAO S.A -EPC,"21.000,00",
22.201.000527.2020,SEC/FUNDAÇÃO ESPAÇO CULTURAL DA PARAÍBA,25/06/2020,SERVIÇO DE TERCEIRO PESSOA JURÍDICA,09.189.499/0001-00 - COMPANHIA DE PROC.DE DADOS DA PARAIBA - CODATA,"8.100,00",
25.000.2105581.2020,SECRETARIA DE ESTADO DA SAÚDE,25/06/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (ALFA 1 ANTITRIPSINA 1000MG/50ML),02.513.899/0001-71 - GRIFOLS BRASIL LTDA,"57.600,00",
25.000.2706614.2020,SECRETARIA DE ESTADO DA SAÚDE,25/06/2020,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,07.841.407/0001-90 - GH ENGENHARIA LTDA - ME,"305.941,17",
25.213.000442.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,25/06/2020,AQUISIÇÃO DE PAPEL TOALHA PARA ALA COVID-19,18.535.927/0001-91 - MARX RANIELDES SOARES DE SOUZA,"1.853,50",
25.239.000453.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,25/06/2020,MATERIAL HOSPITALAR,33.932.061/0001-46 - LEÃO SERVIÇO E COMERCIO VAREJISTA DE ELETROELETRÔNICO LTDA,"14.237,60",
25.239.000454.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,25/06/2020,AQUISIÇÃO DE MEDICAMENTOS,44.734.671/0001-51 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACEUTICOS LTDA,"1.405,17",
25.239.000460.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,25/06/2020,MATERIAL HOSPITALAR,33.932.061/0001-46 - LEÃO SERVIÇO E COMERCIO VAREJISTA DE ELETROELETRÔNICO LTDA,"76.650,00",
25.239.000467.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,25/06/2020,MATERIAL HOSPITALAR,01.722.296/0001-17 - PANORAMA COMERCIO DE PRODUTOS MEDICOS E FARMACEUTICOS LTDA,"9.290,00",
25.216.000715.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,26/06/2020,AQUISIÇÃO DE ENXOVAL PARA SUPRIR A NECESSIDADE DO HOSPITAL DE TRAUMA DE CAMPINA GRANDE-PB,16.433.515/0001-15 - VERONA COMÉRCIO EIRELI EPP,"45.040,00",
25.216.001015.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,26/06/2020,AQUISIÇÃO DE ENXOVAL PARA SUPRIR A NECESSIDADE DO HOSPITAL DE CLÍNICA DE CAMPINA GRANDE-PB,16.433.515/0001-15 - VERONA COMÉRCIO EIRELI EPP,"95.691,00",
30.000.016849.2020,ENCARGOS GERAIS DO ESTADO,26/06/2020,LOCAÇÃO DE IMÓVEL SEDE DA PROCURADORIA GERAL DO ESTADO,10.668.653/0001-05 - ARQUITETIC CONSTRUÇÕES E INCORPORAÇÕES LTDA,"77.500,00",
25.000.2105580.2020,SECRETARIA DE ESTADO DA SAÚDE,29/06/2020,EMERGENCIAL DE MEDICAMENTOS (LEVODOPA + BENSERAZIDA 100/25MG),07.484.373/0001-24 - UNI HOSPITALAR LTDA,"491,40",
25.000.2705619.2020,SECRETARIA DE ESTADO DA SAÚDE,29/06/2020,EMERGENCIAL DE PEÇAS DE REPOSIÇÃO DE INFORMÁTICA PARA COMPUTADORES ,09.470.258/0001-26 - TECHNO SPACE COMERCIO DE PRODUTOS TECNOLÓGICOS EIRELI,"21.675,70",
25.216.000663.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,29/06/2020,AQUISIÇÃO DE MATERIAL DE HIGIENIZAÇÃO,04.222.335/0001-05 - EDILENE IMPERIANO DOS SANTOS ME,"165.710,00",
25.235.012020.2020,SES/UNIDADE DE PRONTO ATENDIMENTO CAJAZEIRAS - UPA,29/06/2020,AQUISIÇÃO DE GASES MEDICINAIS,03.259.614/0001-80 - R.C. COMERCIO GASES E EQUIPAMENTOS LTDA-ME,"19.000,00",
25.239.000470.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,29/06/2020,MATERIAL HOSPITALAR,33.932.061/0001-46 - LEÃO SERVIÇO E COMERCIO VAREJISTA DE ELETROELETRÔNICO LTDA,"19.865,90",
25.239.000474.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,29/06/2020,MATERIAL HOSPITALAR,16.538.388/0001-19 - TAG LTDA,"12.400,00",
25.239.000475.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,29/06/2020,MATERIAL HOSPITALAR,"15.218.561/0001-39 - NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA","250.000,00",
19.000.089081.2020,SECRETARIA DE ESTADO DA ADMINISTRAÇÃO,30/06/2020,INSTALAÇÃO DE AR CONDICIONADOS,07.400.977/0001-45 - PLANTEK SERVICOS LTDA,"16.800,00",
25.000.2505511.2020,SECRETARIA DE ESTADO DA SAÚDE,30/06/2020,"EMERG DE MED (NIVOLUMABE 10MG/ML FA 10ML, NIVOLUMABE 10MG/ML FA 4ML E NIVOLUMABE 50MG/10ML FA 10ML) ",56.998.982/0031-22 - BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA,"1.029.480,00",
25.213.000450.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,30/06/2020,AQUISIÇÃO DE MATERIAL MÉDICO PARA ALA COVID-19,"15.218.561/0001-39 - NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA","8.409,60",
25.213.000451.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,30/06/2020,AQUISIÇÃO DE MATERIAL MÉDICO E HOSPITALAR PARA ALA COVID-19,27.985.664/0001-03 - EUROMED COMERCIO DE MEDICAMENTOS LTDA,"6.615,00",
25.216.001083.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,30/06/2020,AQUISIÇÃO DE REFEIÇÕES TIPO QUENTINHA,31.432.014/0001-08 - F A R DEOCLECIANO RESTAURANTE E COVENIENCIA,"1.627.577,10",
25.216.001133.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,30/06/2020,CONTRATAÇÃO DE SERVIÇOS DE LABORATÓRIO DE ANÁLISES CLÍNICAS,04.938.960/0001-58 - RM LABORATORIO CLINICO LTDA ME,"5.660.006,40",
25.234.000027.2020,LACEN - LABORATORIO CENTRAL DE SAÚDE PÚBLICA,30/06/2020,CONTRATAÇÃO DE EMPRESA PARA AQUISIÇÃO DE INSUMO PARA REALIZAÇÃO DE DIAGNÓSTICOS DE COVID-19 ,12.655.453/0001-35 - FORLAB,"287.572,90",
25.239.000472.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,30/06/2020,MATERIAL HOSPITALAR,07.778.725/0001-54 - EQUIPMED COMÉRCIO DE PRODUTOS MÉDICOS E SERVIÇOS DE MANUTENÇÃO EM MÁQUINAS E APARELHOS LTDA,"6.940,00",
25.239.000477.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,30/06/2020,PRESTAÇÃO DE SERVIÇO ESPECIALIZADO,21.611.333/3000-16 - ECOAMBIENTAL CONTROLE DE PRAGAS LTDA,"24.000,00",
30.000.007696.2020,ENCARGOS GERAIS DO ESTADO,30/06/2020,LOCAÇÃO DE IMÓVEL ALMOX. DO HEMOCENTRO DA PARAÍBA E DA GERÊNCIA EXECUTIVA DE VIGILÂNCIA EM SAÚDE,24.282.188/0001-76 - JVR PARTICIPAÇÕES E ADMINISTRAÇÃO LTDA,"9.000,00",
25.000.2105583.2020,SECRETARIA DE ESTADO DA SAÚDE,01/07/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"96.103,80",
25.000.906566.2020,SECRETARIA DE ESTADO DA SAÚDE,01/07/2020,CONTR EMERG DE EMPRESA DE ENGENHARIA P EXEC DE SERV DE ESTRUTURA P RECEBIMENTO DO NOVO TRANSFORMADOR,17.421.938/0001-88 - DIAS CONSTRUÇÕES LTDA - EPP,"254.543,24",
25.213.000452.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,01/07/2020,AQUISIÇÃO DE MATERIAL MÉDICO E HOSPITALAR PARA ALA COVID-19,"15.218.561/0001-39 - NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA","6.312,80",
25.213.000453.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,01/07/2020,AQUISIÇÃO DE MATERIAL MÉDICO E HOSPITALAR PARA ALA COVID-19,"15.218.561/0001-39 - NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA","8.804,00",
25.213.000454.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,01/07/2020,AQUISIÇÃO DE MATERIAL MÉDICO E HOSPITALAR PARA ALA COVID-19,19.125.796/0001-37 - NORDMARKET COMERCIO DE PRODUTOS HOSPITALARES LTDA,"5.712,80",
25.213.000455.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,01/07/2020,AQUISIÇÃO DE MATERIAL MÉDICO E HOSPITALAR PARA ALA COVID-19,07.936.090/0001-76 - BIOMED DIST. HOSP. E LABORATORIAL NOSSA SENHORA DA CONCEICAO LTDA,"9.749,86",
25.213.000456.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,01/07/2020,AQUISIÇÃO DE MATERIAL MÉDICO E HOSPITALAR PARA ALA COVID-19,10.495.121/0001-05 - VIA MEDICAMENTOS COMÉRCIO E CONSULTORIA EM SAÚDE LTDA,"844,00",
25.213.000458.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,01/07/2020,AQUISIÇÃO DE MATERIAL MÉDICO E HOSPITALAR PARA ALA COVID-19,"15.218.561/0001-39 - NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA","228,00",
25.213.000461.2020R1,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,01/07/2020,AQUISIÇÃO DE MEDICAMENTOS PARA ALA COVID-19,02.977.362/0001-62 - A COSTA COMERCIO ATACADISTA DE PRODUTOS FARMACEUTICOS LTDA,"60.619,00",
25.213.000462.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,01/07/2020,AQUISIÇÃO DE MEDICAMENTOS PARA ALA COVID-19,"15.218.561/0001-39 - NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA","8.504,00",
25.215.000080.2020,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,01/07/2020,SERVIÇO DE DOSIMETRIA DE RADIAÇÕES,04.462.687/0001-38 - CHRISTIANNY MAROJA,"14.407,20",
25.239.000482.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,01/07/2020,MATERIAL HOSPITALAR,33.932.061/0001-46 - LEÃO SERVIÇO E COMERCIO VAREJISTA DE ELETROELETRÔNICO LTDA,"780,00",
30.000.064665.2020,ENCARGOS GERAIS DO ESTADO,01/07/2020,LOCAÇÃO DE IMÓVEL 9ª GERÊNCIA REGIONAL DE EDUCAÇÃO,760.810.014-15 -  JORGE MURILO LUCENA MESSIAS,"12.000,00",
25.000.906524.2020,SECRETARIA DE ESTADO DA SAÚDE,02/07/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,06.081.203/0001-36 - HOSP-LOG COMERCIO DE PRODUTOS HOPITALARES LTDA,"1.080,00",
25.206.000288.2020,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,02/07/2020,AQUISIÇÃO DE SORO,06.628.333/0001-46 - FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA,"215.760,00",
25.229.000194.2020,SES/HOSPITAL REGIONAL WENCESLAU LOPES - PIANCO,02/07/2020,LOCAÇÃO DE EQUIPAMENTOS E REAGENTES PARA EXAMES LABORATORIAIS DESTINADOS AOS PACIENTES COVID-19,Razão Social não encontrada,"76.500,00",
