Nº Processo,Órgão,Data de Abertura,Objeto,Razão Social,Total Adjudicado
25.239.000155.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,21/04/2021,PRESTAÇÃO DE SERVIÇO ESPECIALIZADO,20.203.886/0001-88 - RAD SERVICOS ESPECIALIZADOS E COMERCIO LTDA,"3.750,00"
25.240.000014.2021,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,21/04/2021,AQUISIÇÃO DE ACESSÓRIOS PARA PONTOS DA REDE DE GASES MEDICINAIS DESTINADA AO COMBATE AO COVID-19. ,24.380.578/0018-27 - WHITE MARTINS GASES IND. DO NORDESTE LTDA,"19.066,66"
21.000.000058.2021,SECRETARIA DE ESTADO DO TURISMO E DO DESENVOLVIMENTO ECONÔMICO,22/04/2021,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM ESTUDOS TÉCNICO,02.168.943/0001-53 - FUND. DE EDUC. TEC. E CULTURAL DA PARAIBA FUNETEC-PB,"52.540,00"
25.000.3103519.2021,SECRETARIA DE ESTADO DA SAÚDE,22/04/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,"15.218.561/0001-39 - NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA","608,40"
25.216.000189.2021,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,22/04/2021,SERVIÇO DE MANUTENÇÃO EM SISTEMA DE VÁCUO EM CARÁTER EMERGENCIAL,20.947.671/0001-71 - ANTONIO DE ARRUDA PINTO,"36.000,00"
25.216.010027.2021,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,22/04/2021,CONTRATACAO DE SERV TECNICO P/ FORNECIMENTO DE SOFTWARE EM CARÁTER EMERGENCIAL,33.692.733/0001-93 - CORIOLANO ANTONIO DE LEMOS SA,"30.000,00"
25.239.000156.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,22/04/2021,AQUISIÇÃO DE ACESSORIOS PARA APARELHO DE ANESTESIA,"13.047.802/0001-07 - REDMED COMERCIO, SERVICOS E LOCACAO LTDA","19.298,66"
25.000.1703617.2021,SECRETARIA DE ESTADO DA SAÚDE,23/04/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (BETAGALSIDADE 35 MG) ,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"245.339,28"
25.000.2503537.2021,SECRETARIA DE ESTADO DA SAÚDE,23/04/2021,AQUISIÇÃO EMERGENCIAL DE FÓRMULAS NUTRICIONAIS,19.960.546/0001-12 - JL PRODUTOS ALIMENTÍCIOS EIRELI -ME,"6.240,00"
25.000.503524.2021,SECRETARIA DE ESTADO DA SAÚDE,23/04/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,56.994.502/0026-98 - NOVARTIS BIOCIÊNCIAS S.A.,"110.112,00"
25.000.804555.2021,SECRETARIA DE ESTADO DA SAÚDE,23/04/2021,AQUISIÇÃO EMERGENCIAL DE FÓRMULA INFANTIL (APTAMIL PEPTI 400GR) ,29.329.985/0001-85 - MEDERI DISTRIBUICAO E IMPORTACAO DE PRODUTOS PARA SAUDE LTDA,"5.028,48"
25.216.002627.2021,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,23/04/2021,AQUISIÇÃO DE MATERIAL DE LAVANDERIA EM CARÁTER EMERGENCIAL ,23.708.247/0001-62 - MAIOR CLEAN COMERCIO VAREJISTA DE INSTRUMENTOS CIRURGICOS EIRELI - ME,"286.905,90"
15.201.000391.2021,INSTITUTO HOSPITALAR GENERAL EDSON RAMALHO,26/04/2021,AQUISIÇÃO DE BISTURI ELÉTRICO,11.758.108/0001-64 - SERVMED COMERCIO E SERVICO DE LOCACAO DE EQUIPAMENTOS HOSPITALARES LTDA - ME,"56.800,00"
25.000.2203547.2021,SECRETARIA DE ESTADO DA SAÚDE,26/04/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (DABIGATRANA 150MG) ,04.307.650/0012-98 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,"1.062,00"
25.000.2403568.2021,SECRETARIA DE ESTADO DA SAÚDE,26/04/2021,AQUISIÇÃO EMERGENCIAL DE FÓRMULA INFANTIL,19.960.546/0001-12 - JL PRODUTOS ALIMENTÍCIOS EIRELI -ME,"786,00"
25.000.2502510.2021,SECRETARIA DE ESTADO DA SAÚDE,26/04/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS (TRAMADOL CLORIDRATO 50MG E AMITRIPTILINA CLORIDRATO 25MG) ,44.734.671/0001-51 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACEUTICOS LTDA,"621,00"
25.000.2503539.2021,SECRETARIA DE ESTADO DA SAÚDE,26/04/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (OCTREOTIDA 30MG) ,04.307.650/0025-02 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLÓGICOS LTDA,"34.903,32"
25.000.3103520.2021,SECRETARIA DE ESTADO DA SAÚDE,26/04/2021,AQUISIÇÃO EMERGENCIAL DE FÓRMULAS NUTRICIONAIS,01.687.725/0002-43 - CENTRO ESPECIALIZADO EM NUTRICAO ENTERAL E PARENTERAL - CENEP LTDA,"6.678,66"
25.000.3103521.2021,SECRETARIA DE ESTADO DA SAÚDE,26/04/2021,AQUISIÇÃO EMERGENCIAL DE FÓRMULA INFANTIL (NEOCATE ADVANCED) ,"15.218.561/0001-39 - NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA","19.888,98"
25.000.403574.2021,SECRETARIA DE ESTADO DA SAÚDE,26/04/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,01.687.725/0002-43 - CENTRO ESPECIALIZADO EM NUTRICAO ENTERAL E PARENTERAL - CENEP LTDA,"6.168,00"
25.000.604593.2021,SECRETARIA DE ESTADO DA SAÚDE,26/04/2021,"AQUISIÇÃO EMERGENCIAL DE FÓRMULA INFANTIL (ISOSOURCE 1,5) ",19.960.546/0001-12 - JL PRODUTOS ALIMENTÍCIOS EIRELI -ME,"15.870,00"
25.000.804548.2021,SECRETARIA DE ESTADO DA SAÚDE,26/04/2021,AQUISIÇÃO EMERGENCIAL DE FÓRMULA INFANTIL (MODULEN 400GR) ,01.687.725/0002-43 - CENTRO ESPECIALIZADO EM NUTRICAO ENTERAL E PARENTERAL - CENEP LTDA,"22.320,00"
30.000.270575.2021,ENCARGOS GERAIS DO ESTADO,26/04/2021,LOCAÇÃO DE IMÓVEL CENTRO PÚBLICO DE ECONOMIA SOLIDÁRIA EM JOÃO PESSOA,285.693.004-25 - RANIERI DA SILVA CHIANCA,"5.960,00"
24.000.001834.2021,SECRETARIA DE ESTADO DA ADMINISTRAÇÃO PENITENCIÁRIA,27/04/2021,GÁS LIQUEFEITO DE PETRÓLEO A GRANEL,11.893.112/0001-35 - SOS GAS DISTRIBUIDORA LTDA,"1.114.371,09"
25.000.2103572.2021,SECRETARIA DE ESTADO DA SAÚDE,27/04/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,11.563.145/0001-17 - COMERCIAL MOSTAERT LTDA,"1.212.377,04"
25.000.2202524.2021,SECRETARIA DE ESTADO DA SAÚDE,27/04/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇO DE HOMECARE ,Razão Social não encontrada,"166.656,00"
25.000.2403571.2021,SECRETARIA DE ESTADO DA SAÚDE,27/04/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,18.459.628/0097-67 - BAYER S.A.,"304.320,00"
25.000.804552.2021,SECRETARIA DE ESTADO DA SAÚDE,27/04/2021,AQUISIÇÃO EMERGENCIAL DE FÓRMULA INFANTIL,29.329.985/0001-85 - MEDERI DISTRIBUICAO E IMPORTACAO DE PRODUTOS PARA SAUDE LTDA,"794,10"
25.213.000312.2021,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,27/04/2021,AQUISIÇÃO DE MATERIAL MÉDICO E HOSPITALAR,07.936.090/0001-76 - BIOMED DIST. HOSP. E LABORATORIAL NOSSA SENHORA DA CONCEICAO LTDA,"5.554.739,78"
25.213.000313.2021,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,27/04/2021,AQUISIÇÃO DE MEDICAMENTOS,02.896.042/0001-88 - REALMED- COM. PROD. MED. HOSPITALARES LTDA,"1.747.410,70"
25.240.000089.2021,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,27/04/2021,SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM AR-CONDICIONADO DESTINADO AO COMBATE AO COVID-19.,14.172.356/0001-17 - FRANCISCO PEREIRA DA SILVA,"50.400,00"
25.000.2309551.2021R1,SECRETARIA DE ESTADO DA SAÚDE,28/04/2021,"EMERG DE EMP P PREST DE SERV DE ENGEN P CONST DE UM SIST DE SUMIDOURO, TROCA DO PISO E MANUT PREDIAL",17.421.938/0001-88 - DIAS CONSTRUÇÕES LTDA - EPP,"318.185,36"
25.216.000028.2021,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,28/04/2021,AQUISIÇÃO DE ÁGUA MINERAL EM CARÁTER EMERGENCIAL,12.845.031/0001-22 - MARIA TEREZA PEREIRA CARVALHO,"95.880,00"
25.239.000157.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,28/04/2021,MATERIAL PARA CME,26.436.406/0001-05 - CENTRAL DAS FRALDAS DISTRIBUIDORA LTDA,"102.960,00"
25.239.000162.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,28/04/2021,MATERIAL HOSPITALAR,24.958.749/0001-04 - SABRINA MARTHA RAMALHO MENDES COMERCIO DE ARTIGOS MEDICOS EIRELI - ME,"11.400,00"
25.239.000163.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,28/04/2021,AQUISICAO DE MEDICAMENTOS,12.882.932/0001-94 - EXOMED REPRESENTACAO DE MEDICAMENTOS LTDA,"1.677.900,00"
25.239.000165.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,28/04/2021,AQUISICAO DE MEDICAMENTOS,11.563.145/0001-17 - COMERCIAL MOSTAERT LTDA,"50.480,00"
25.239.000166.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,28/04/2021,AQUISICAO DE MEDICAMENTOS,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"2.509,00"
23.901.000025.2021,CBMPB/FUNDO ESPECIAL DO CORPO DE BOMBEIROS,29/04/2021,MANUTENÇÃO DE AERONAVE EMERGENCIAL,18.211.493/0003-36 - JPA JOÃO PESSOA MANUTENÇÃO DE AERONAVES LTDA,"452.111,63"
25.000.1603562.2021,SECRETARIA DE ESTADO DA SAÚDE,29/04/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,30.553.793/0001-37 - JASMED DISTRIBUIDORA DE MEDICAMENTOS LTDA,"847,80"
25.000.1604523.2021,SECRETARIA DE ESTADO DA SAÚDE,29/04/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,11.563.145/0001-17 - COMERCIAL MOSTAERT LTDA,"36.835,20"
25.000.2402571.2021,SECRETARIA DE ESTADO DA SAÚDE,29/04/2021,AQUISIÇÃO EMERGENCIAL DE CADEIRA DE RODAS,10.852.945/0001-95 - SCD IND.E COM.DE APAR.ORTOPEDICOS LTDA-EPP,"3.600,00"
25.000.1604534.2021,SECRETARIA DE ESTADO DA SAÚDE,30/04/2021,AQUISIÇÃO EMERG DE FÓRMULAS NUT (NUTRISON SOYA MULTIFAIBER 800GR E NOVASOURCE PROLINE 200ML),01.687.725/0002-43 - CENTRO ESPECIALIZADO EM NUTRICAO ENTERAL E PARENTERAL - CENEP LTDA,"3.737,64"
25.000.1906540.2021,SECRETARIA DE ESTADO DA SAÚDE,30/04/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"12.474,50"
25.234.000020.2021,LACEN - LABORATORIO CENTRAL DE SAÚDE PÚBLICA,30/04/2021,"AQUISIÇÃO DE MATERIAL DE HIGIENE, LIMPEZA E DESCARTÁVEIS",30.563.069/0001-94 - LIMP VIVA COMERCIO VAREJISTA DE MATERIAL DE LIMPEZA LTDA,"185.699,70"
27.000.002421.2021,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,30/04/2021,AQUISIÇÃO EMERGENCIAL DE MATERIAIS DE LIMPEZA,36.433.875/0001-24 - DISTRIBUIDORA TRIUNFO EIRELI,"225.640,00"
25.000.1404530.2021,SECRETARIA DE ESTADO DA SAÚDE,3/5/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,11.563.145/0001-17 - COMERCIAL MOSTAERT LTDA,"9.878,40"
25.000.1604525.2021,SECRETARIA DE ESTADO DA SAÚDE,3/5/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,56.994.502/0026-98 - NOVARTIS BIOCIÊNCIAS S.A.,"503.505,12"
25.239.000168.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,3/5/2021,AQUISIÇÃO DE MATERIAL  HOSPITALAR OPME,27.938.961/0001-06 - BEMMED DISTRIBUIDORA DE MATERIAL MEDICO HOSPITALAR EIRELI,"11.800,00"
25.239.000169.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,3/5/2021,MATERIAL HOSPITALAR,25.463.374/0001-74 - MEDEFE PRODUTOS MEDICO- HOSPITALARES LTDA,"187.907,95"
25.239.000170.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,3/5/2021,MATERIAL HOSPITALAR,02.977.362/0001-62 - A COSTA COMERCIO ATACADISTA DE PRODUTOS FARMACEUTICOS LTDA,"1.160.600,00"
30.000.042114.2021,ENCARGOS GERAIS DO ESTADO,3/5/2021,LOCAÇÃO DE IMÓVEL DELEGACIA DE POLÍCIA CIVIL DO GRUPO DE OPERAÇÕES ESPECIAIS - GOE JOÃO PESSOA,467.079.994-00 - JORGE MONTEIRO LEITE,"9.320,00"
30.000.280848.2021,ENCARGOS GERAIS DO ESTADO,3/5/2021,LOCAÇÃO DE IMÓVEL CASA DA CIDADANIA EM ALHANDRA,036.944.624-06 - ELANE FIRMINO DE LIMA,"4.200,00"
21.000.000071.2021,SECRETARIA DE ESTADO DO TURISMO E DO DESENVOLVIMENTO ECONÔMICO,4/5/2021,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM CONSULTORIA,09.139.551/0001-05 - SERV. APOIO AS MICRO E PEQ.EMP.DA PARAIBA SEBRAE PB,"5.000,00"
25.000.1604521.2021,SECRETARIA DE ESTADO DA SAÚDE,4/5/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,56.998.982/0031-22 - BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA,"844.438,00"
25.000.303585.2021,SECRETARIA DE ESTADO DA SAÚDE,4/5/2021,AQUISIÇÃO EMERGENCIAL DE PAR DE ÓRTESE SUROPODÁLICA ARTICULAR ,10.852.945/0001-95 - SCD IND.E COM.DE APAR.ORTOPEDICOS LTDA-EPP,"660,00"
25.000.502536.2021,SECRETARIA DE ESTADO DA SAÚDE,4/5/2021,CONTRATAÇÃO EMERGENCIAL DE CLÍNICA PARA REALIZAÇÃO DE PROCEDIMENTO CIRÚRGICO ,00.518.251/0002-43 - OFTALMOCLINICA SAULO FREIRE EIRELI,"12.000,00"
27.000.002459.2021,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,4/5/2021,CONTRATAÇÃO DE PESSOA JURÍDICA - CURSOS DE CAPACITAÇÃO,06.343.763/0001-11 - FUNDAÇÃO DE APOIO CIENTÍFICO E TECNOLÓGICO DO TOCANTINS,"488.251,16"
25.000.203579.2021,SECRETARIA DE ESTADO DA SAÚDE,5/5/2021,AQUISIÇÃO EMERGENCIAL DE PRÓTESE DE MEMBRO INFERIOR COM APOIO CONDILAR ,10.852.945/0001-95 - SCD IND.E COM.DE APAR.ORTOPEDICOS LTDA-EPP,"3.560,00"
25.000.2601583.2021,SECRETARIA DE ESTADO DA SAÚDE,5/5/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,05.329.135/0003-80 - ALEXSANDRO SANTOS DA SILVA - EPP,"2.684.854,00"
25.203.000565.2021,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,5/5/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS - 3,01.722.296/0001-17 - PANORAMA COMERCIO DE PRODUTOS MEDICOS E FARMACEUTICOS LTDA,"2.026.189,20"
25.210.000286.2021,SES/HOSPITAL REGIONAL DE PATOS,5/5/2021,AQUISIÇÃO DE GASES MEDICINAIS,05.329.135/0001-19 - ALEXSANDRO SANTOS DA SILVA,"2.299.550,00"
25.216.000712.2021,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,5/5/2021,AQUISIÇÃO DE INSUMOS E REAGENTES EM CARATER EMERGENCIAL,10.833.520/0001-39 - CIDALAB COMERCIO DE ARTIGOS LABORATORIAIS E HOSPITALARES LTDA - ME,"37.179,60"
27.000.002676.2021,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,5/5/2021,CONTRATAÇÃO EMERGENCIAL DE PESSOAS JURÍDICAS PARA O FORNECIMENTO DE REFEIÇÕES EM DIVERSOS MUNICÍPIOS,18.433.363/0001-86 - BISTRÔ FLOR DO ROSÁRIO,"6,00"
25.000.1404528.2021,SECRETARIA DE ESTADO DA SAÚDE,6/5/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (LANDREOTIDA 120MG) ,15.145.035/0001-96 - RIOBAHIAFARMA COMERCIO E DISTRIBUICAO DE PRODUTOS MEDICOS E COSMETICOS LTDA,"13.301,16"
25.000.2304511.2021,SECRETARIA DE ESTADO DA SAÚDE,6/5/2021,AQUISIÇÃO EMERGENCIAL DE FÓRMULA NUTRICIONAL,01.687.725/0002-43 - CENTRO ESPECIALIZADO EM NUTRICAO ENTERAL E PARENTERAL - CENEP LTDA,"14.880,00"
25.000.2304541.2021,SECRETARIA DE ESTADO DA SAÚDE,6/5/2021,AQUISIÇÃO EMERGENCIAL DE FÓRMULA INFANTIL (NEOCATE LCP 400G),01.687.725/0002-43 - CENTRO ESPECIALIZADO EM NUTRICAO ENTERAL E PARENTERAL - CENEP LTDA,"70.890,00"
25.000.2501507.2021,SECRETARIA DE ESTADO DA SAÚDE,6/5/2021,AQUISIÇÃO EMERGENCIAL DE APARELHO DE VENTILAÇÃO MECÂNICA NÃO INVASIVA BILEVEL (BIPAP),10.363.221/0001-88 - ESPERANÇA COMÉRCIO E REPRESENTAÇÕES LTDA,"7.150,00"
25.000.303573.2021,SECRETARIA DE ESTADO DA SAÚDE,6/5/2021,AQUISIÇÃO EMERGENCIAL DE PRÓTESE TRANSTIBIAL BILATERA,24.499.337/0001-53 - ORTOTEC ORTOPEDIA TECNICA LTDA-ME,"17.800,00"
25.237.000001.2021,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),6/5/2021,AQUISIÇÃO DE EQUIPO DE BOMBA DE INFUSÃO,28.525.575/0001-47 - R J MATERIAL MEDICO HOSPITALAR LTDA,"96.900,00"
25.239.000172.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,6/5/2021,AQUISIÇÃO DE MEDICAMENTOS,31.687.514/0001-90 - JORGE LUIZ ULISSES DE MIRANDA SOARES FILHO COMERCIO DE MEDICAMENTOS,"899.617,00"
25.239.000173.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,6/5/2021,AQUISIÇÃO DE MEDICAMENTOS,44.734.671/0001-51 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACEUTICOS LTDA,"91.485,35"
25.239.000174.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,6/5/2021,AQUISIÇÃO DE MEDICAMENTOS,01.722.296/0001-17 - PANORAMA COMERCIO DE PRODUTOS MEDICOS E FARMACEUTICOS LTDA,"424.570,00"
25.239.000177.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,6/5/2021,MATERIAL HOSPITALAR,19.125.796/0001-37 - NORDMARKET COMERCIO DE PRODUTOS HOSPITALARES LTDA,"21.980,00"
25.239.000178.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,6/5/2021,AQUISICAO DE MEDICAMENTOS,44.734.671/0001-51 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACEUTICOS LTDA,"821.571,00"
30.000.278959.2021,ENCARGOS GERAIS DO ESTADO,6/5/2021,LOCAÇÃO DE IMÓVEL SEDE DA PATRULHA MARIA DA PENHA EM JOÃO PESSOA,002.498.717-42 - ROQUE DE QUEIROZ COUTINHO,"2.070,00"
15.000.000007.2021,POLÍCIA MILITAR DO ESTADO DA PARAÍBA,7/5/2021,AQUISIÇÃO DE MATERIAL DE HIGIENE E LIMPEZA,07.227.808/0001-55 - B.J. COMERCIO DE ALIMENTOS LTDA,"415.620,00"
25.000.604623.2021,SECRETARIA DE ESTADO DA SAÚDE,7/5/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA INSTALAÇÃO DE PONTOS DE GASES MEDICINAIS ,05.329.135/0003-80 - ALEXSANDRO SANTOS DA SILVA - EPP,"438.075,00"
25.203.000436.2021,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,7/5/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA ESPECIALIZADA EM SERVIÇOS NEFROLÓGICOS,09.291.683/0001-58 - NEFRUZA SERVICOS NEFROLOGICOS FIUZA CHAVES LTDA - EPP,"1.180.800,00"
30.000.018101.2021,ENCARGOS GERAIS DO ESTADO,7/5/2021,LOCAÇÃO DE IMÓVEL 1ª E 2ª DELEGACIA DE POLÍCIA CIVIL EM SOUSA,161.228.284-91 - MARIA LUCIENE BRAGA DE SOUSA,"2.900,00"
25.000.1604527.2021,SECRETARIA DE ESTADO DA SAÚDE,10/5/2021,AQUISIÇÃO EMERGENCIAL DE FÓRMULAS NUTRICIONAIS,29.329.985/0001-85 - MEDERI DISTRIBUICAO E IMPORTACAO DE PRODUTOS PARA SAUDE LTDA,"34.593,12"
25.203.000776.2021,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,10/5/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA ESPECIALIZADA EM MANUTENÇÃO PREV. E CORRE. DE AR CONDICIONADO,05.514.490/0001-68 - R M SERVICOS DE REFRIGERAÇÃO EIRELI - ME,"39.882,00"
25.213.000327.2021,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,10/5/2021,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE IMPRESSORAS EM COMODATO.,14.745.112/0001-86 - INFOPRINTER COMERCIO E SERVIÇOS LTDA,"45.570,00"
20.000.027429.2021,SECRETARIA DE ESTADO DA FAZENDA,11/5/2021,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA ELABORAÇÃO DE TABELA DE VALORES PARA VEÍCULOS AUTOMOTORES,43.942.358/0001-46 - FUNDACAO INSTITUTO DE PESQUISAS ECONOMICAS FIPE,"41.834,28"
25.000.2603536.2021,SECRETARIA DE ESTADO DA SAÚDE,11/5/2021,CONTRATAÇÃO DE EMPRESA PARA SERVIÇO DE FORNECIMENTO DE REFEIÇÕES (TIPO QUENTINHA,16.631.594/0001-79 - DROP'S BUFFET E EVENTOS EIRELI ME,"356.150,00"
25.000.402532.2021R1,SECRETARIA DE ESTADO DA SAÚDE,11/5/2021,CONT DE EMP P PREST DE SERV DE ENG P CONST DA CAIXA D´ÁGUA E REFORMA DA SUBESTAÇÃO ,37.267.682/0001-03 - ELETRON CONSTRUÇÕES E SERVIÇOS EIRELI,"223.483,77"
25.239.000180.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,11/5/2021,AQUISIÇÃO MATERIAL HOSPITALAR,17.227.485/0001-53 - LG PRODUTOS HOSPITALARES LTDA,"34.137,00"
25.239.000181.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,11/5/2021,AQUISICAO DE MATERIAIS HOSPITALARES,06.948.769/0001-12 - TECNOCENTER MAT.MEDICOS HOSPITALARES LTDA,"391.407,00"
25.239.000182.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,11/5/2021,AQUISICAO DE MATERIAIS HOSPITALARES,17.227.485/0001-53 - LG PRODUTOS HOSPITALARES LTDA,"92.600,00"
25.239.000183.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,11/5/2021,AQUISICAO DE MEDICAMENTOS,40.787.152/0001-09 - CIRUFARMA COMERCIAL LTDA,"65.614,80"
25.239.000184.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,11/5/2021,AQUISICAO DE MEDICAMENTOS,09.390.408/0001-91 - DMAX - DISTRIBUIDORA DE MEDICAMENTOS E MATERIAL HOSPITALAR LTDA. - EPP,"382.400,00"
25.239.000185.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,11/5/2021,AQUISICAO DE MATERIAIS HOSPITALARES,01.722.296/0001-17 - PANORAMA COMERCIO DE PRODUTOS MEDICOS E FARMACEUTICOS LTDA,"65.280,00"
25.239.000186.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,11/5/2021,AQUISIÇÃO DE MEDICAMENTOS,44.734.671/0001-51 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACEUTICOS LTDA,"3.519,00"
25.239.000187.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,11/5/2021,AQUISIÇÃO DE MEDICAMENTOS,38.346.373/0001-91 - C R SILVA LIBERATO COMERCIO DE MEDICAMENTO LTDA,"338.880,00"
25.239.000190.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,11/5/2021,PRESTAÇÃO DE SERVIÇO ESPECIALIZADO,24.380.578/0001-89 - WHITE MARTINS GASES INDUSTRIAIS DO NORDESTE,"101.361,50"
25.240.000096.2021,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,11/5/2021,"SERVIÇO DESINSETIZAÇÃO, SANITIZAÇÃO E CONTROLE VETORES/PRAGAS DESTINADO AO COMBATE AO COVID-19. ",09.175.454/0001-78 - 09175454000178,"36.000,00"
25.240.000104.2021,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,11/5/2021,SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM MÁQ. E EQUIP. DESTINADO AO COMBATE AO COVID-19.,10.464.359/0001-73 - ROBERTO DIOGO FERREIRA DA COSTA - ME,"479.098,27"
25.213.000316.2021,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,12/5/2021,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA LOCAÇÃO DE EQUIPAMENTO ARCO CIRÚRGICO MÓVEL.,40.854.089/0001-78 - FERREIRA INTERMEDIAÇÃO E AGENCIAMENTO DE SERVIOS E NEGÓCIOS LTDAÇ,"76.200,00"
