Nº Processo,Órgão,Data de Abertura,Objeto,Razão Social,Total Adjudicado
25.205.012478.2023,SES/COMPLEXO DE SAÚDE CLEMENTINO FRAGA,03/04/2023,SOFTWARE DE GESTÃO HOSPITALAR,01.790.382/0001-67 - VITAI SOLUÇOES,"116.080,00"
25.301.000017.2023,SES/CENTRO ESPECIALIZADO EM REABILITACAO - CER IV,03/04/2023,TELHAS METÁLICAS ONDULADAS,12.281.632/0001-50 - VIEIRA ACO INDUSTRIA & COMERCIO LTDA,"11.347,97"
30.000.026016.2023,ENCARGOS GERAIS DO ESTADO,03/04/2023,LOCAÇÃO DE IMÓVEL ALMOXARIFADO SEECT,15.558.183/0001-32 - SILVEIRA CRISPIN ADMINISTRAÇÃO LTDA,"84.700,00"
31.202.001524.2023,SEIE/SUPERINTENDÊNCIA DE OBRAS DO PLANO DE DESENVOLVIMENTO DO ESTADO,03/04/2023,"AQUISIÇÃO DE MATERIAL DE MANUTENÇÃO (ELÉTRICO, HIDRÁULICO, FERRAMENTAS, JARDINAGEM) E OUTROS",50.351.786/0001-60 - IKARO MATERIAL DE CONSTRU,"11.569,97"
25.000.000057.2023,SECRETARIA DE ESTADO DA SAÚDE,04/04/2023,AQUISIÇÃO EMERGENCIAL DE CADEIRA,18.485.178/0001-35 - LA COMERCIO DE PRODUTOS ORTOPEDICOS LTDA - ME,"12.200,00"
25.000.000620.2023,SECRETARIA DE ESTADO DA SAÚDE,04/04/2023,"AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (LEUPRORRELINA 3,75 MG) ",09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"1.695.240,00"
25.000.005980.2023,SECRETARIA DE ESTADO DA SAÚDE,04/04/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (ECULIZUMABE 300MG - 10MG/ML),24.331.585/0001-90 - MULTICARE PHARMACEUTICALS LTDA,"560.153,00"
25.000.009393.2023,SECRETARIA DE ESTADO DA SAÚDE,04/04/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA ,28.154.149/0001-44 - CLINICA MEDICA HIPERBARICA PARAIBA LTDA,"24.000,00"
25.000.014112.2023,SECRETARIA DE ESTADO DA SAÚDE,04/04/2023,EMPRESA PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS ,02.108.023/0004-92 - CESED - CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO LTDA,"5.400,00"
27.000.001905.2023,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,04/04/2023,AQUISIÇÃO DE MATERIAL DE CONSUMO,23.528.808/0001-41 - VKAT COMERCIO DE PAPELARIA E INFORMÁTICA LTDA,"1.824,00"
32.901.900015.2023,SEDAP/FUNDO DE DESENVOLVIMENTO AGROPECUÁRIO DO ESTADO DA PARAÍBA,04/04/2023,PROJETO PILOTO PARA DESENVOLVER NO ESTADO DA PARAÍBA A CULTURA DO AÇAÍ,07.037.571/0001-40 - PEDRO  RICARDO SOUZA PALITOT,"53.000,00"
25.000.005455.2023,SECRETARIA DE ESTADO DA SAÚDE,05/04/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (PERTUZUMABE 420MG/14ML) ,33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A,"233.351,58"
25.000.012889.2023,SECRETARIA DE ESTADO DA SAÚDE,05/04/2023, PRESTAÇÃO DE SERVIÇOS MÉDICOS ,02.108.023/0004-92 - CESED - CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO LTDA,"2.700,00"
25.000.013152.2023,SECRETARIA DE ESTADO DA SAÚDE,05/04/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (OCRELIZUMABE 30MG/ML),33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A,"60.556,50"
25.000.014087.2023,SECRETARIA DE ESTADO DA SAÚDE,05/04/2023, EMPRESA PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS ,02.108.023/0004-92 - CESED - CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO LTDA,"5.400,00"
25.000.014414.2023,SECRETARIA DE ESTADO DA SAÚDE,05/04/2023,PRESTAÇÃO DE SERVIÇOS MÉDICOS ,02.108.023/0004-92 - CESED - CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO LTDA,"13.200,00"
25.000.014517.2023,SECRETARIA DE ESTADO DA SAÚDE,05/04/2023,"AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS (RIOCIGUATE DE 1,0 MG, DE 1,5 MG, DE 2,0 MG E DE 2,5 MG)",18.459.628/0097-67 - BAYER S.A.,"114.962,40"
25.233.000035.2023,SES/HOSPITAL DISTRITAL DE SOLÂNEA - SOLANEA,05/04/2023,CONTRATAÇÃO DE SERVIÇO TÉCNICO ESPECIALIZADO NA ÁREA DE SISTEMA INTEGRADO DE GESTÃO HOSPITALAR,33.692.733/0001-93 - CORIOLANO ANTONIO DE LEMOS SA  01397457422,"36.000,00"
25.233.000036.2023,SES/HOSPITAL DISTRITAL DE SOLÂNEA - SOLANEA,05/04/2023,AQUISIÇÃO DE SANEANTES HOSPITALARES EM CARATER EMERGENCIAL,38.308.355/0001-15 - M&M COMERCIO VAREJISTA DE SANEANTES EIRELI,"53.677,00"
25.233.000041.2023,SES/HOSPITAL DISTRITAL DE SOLÂNEA - SOLANEA,05/04/2023,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM MANUTENÇÃO PREVENTIVA E CORRETIVA EM CARATER EMERGENCIAL,10.464.359/0001-73 - ROBERTO DIOGO FERREIRA DA COSTA EIRELI,"48.000,00"
31.205.000961.2023,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,05/04/2023,SERVIÇO DE LAVA JATO,45.643.306/0001-02 - JESSIKA NORRANE VIEIRA MAGALHAES 01885225148,"17.160,00"
07.000.000178.2023,"SECRETARIA DE ESTADO DA JUVENTUDE, ESPORTE E LAZER",10/04/2023,AQUISIÇÃO DE BOLAS PARA JOGOS ESCOLARES E PARAESCOLARES,49.194.733/0001-01 - MARCIA LUCINDA DA SILVA CABRAL LTDA,"55.393,00"
25.000.000292.2023,SECRETARIA DE ESTADO DA SAÚDE,10/04/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,07.484.373/0001-24 - UNI HOSPITALAR LTDA,"3.000,00"
25.000.011219.2023,SECRETARIA DE ESTADO DA SAÚDE,10/04/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (PALIPERIDONA 100 MG/ML) ,51.780.468/0002-68 - JANSSEN-CILAG FARMACEUTICA LTDA,"135.703,35"
25.000.013503.2023,SECRETARIA DE ESTADO DA SAÚDE,10/04/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS (DARATUMUMABE DE 100MG E DE 400MG),51.780.468/0002-68 - JANSSEN-CILAG FARMACEUTICA LTDA,"2.761.638,92"
25.205.012482.2023,SES/COMPLEXO DE SAÚDE CLEMENTINO FRAGA,10/04/2023,AQUISIÇÃO DE INSUMOS LAFARM,31.052.856/0001-34 - MULT FLIX,"166.675,00"
25.233.000034.2023,SES/HOSPITAL DISTRITAL DE SOLÂNEA - SOLANEA,10/04/2023,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE OUTSOURCING,40.938.508/0001-50 - MAQ-LAREM MAQUINAS MOV. E EQUIPAMENTOS LTDA,"40.320,00"
25.901.000018.2023,CENTRO ESPECIALIZADO DIAGNÓSTICO DO CÂNCER,10/04/2023,AQUISIÇÃO DE CASSETE PARA INCLUSÃO DE BIÓPSIA,27.938.961/0001-06 - BEMMED DISTRIBUIDORA DE MATERIAL MEDICO HOSPITALAR EIRELI,"17.080,20"
27.000.002204.2023,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,10/04/2023,MOCHILA PERSONALIZADA TIPO SACOLA NA COR VINHO E LOGO BRANCA ,46.230.617/0001-02 - UP GIFTS PERSONALIZADOS LTDA,"826,00"
31.205.002035.2023,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,10/04/2023,AQUISIÇÃO DE ESTANTES DE AÇO,29.960.500/0001-57 - DIVINA COMERCIO DE MOVEIS E EQUIPAMENTOS PARA ESCRITORIO LTDA,"19.140,00"
32.000.800012.2023,SECRETARIA DE ESTADO DO DESENVOLVIMENTO DA AGROPECUÁRIA E DA PESCA,10/04/2023,"CONTRA. DE EMPRESA EM SERV. DE DIVISÓRIAS, CONCERTOS E SUBSTITUIÇÃO TROCA DE FECHADURAS DA SEDAP ",02.980.202/0001-72 - EDVALDO MENDES DOS SANTOS,"56.028,00"
32.901.900016.2023,SEDAP/FUNDO DE DESENVOLVIMENTO AGROPECUÁRIO DO ESTADO DA PARAÍBA,10/04/2023,CONTRAT.DE EMPR. ESPEC. EM PROJETO DE ENGENHARIA E TOPOGRÁFICO DAS ESTRUTURAS DOS PARQUES DE EXP.,14.313.179/0001-41 - CLAUDINEIA LEITAO MARTINS SATIRO,"56.760,00"
33.000.000124.2023,SECRETARIA DE ESTADO DA CULTURA,10/04/2023,AQUISIÇÃO CAMISAS DE MALHA,07.358.710/0001-37 - VESTIR INDÚSTRIA E COMERCIO DE CONFECÇOES LTDA,"28.080,00"
21.901.000110.2023,SETDE/FUNDO ESTADUAL DE APOIO AO EMPREENDEDORISMO - EMPREENDER-PB,11/04/2023,SERVIÇO DE CONFECÇÃO DE CAPAS DE PROCESSO,09.366.790/0001-06 - EMPRESA PARAIBANA DE COMUNICAÇAO S.A -EPC,"4.700,00"
21.901.000111.2023,SETDE/FUNDO ESTADUAL DE APOIO AO EMPREENDEDORISMO - EMPREENDER-PB,11/04/2023,AQUISIÇÃO DE MATERIAL DE CONSUMO DE INFORMÁTICA,08.309.659/0001-36 - EXECUTIVE INFORMATICA LTDA.,"11.215,40"
22.201.000393.2023,SEC/FUNDAÇÃO ESPAÇO CULTURAL DA PARAÍBA,11/04/2023,MATERIAL DE CONSUMO.,00.448.994/0001-03 - CLASSIC VIAGENS E TURISMO EIRELI,"42.000,00"
23.901.000023.2023,CBMPB/FUNDO ESPECIAL DO CORPO DE BOMBEIROS,11/04/2023,AQUISIÇÃO DE BEBEDOUROS PARA O QCG,39.510.619/0001-81 - 39510619000181,"18.900,00"
25.000.000286.2023,SECRETARIA DE ESTADO DA SAÚDE,11/04/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (ÁCIDO URSODESOXICÓLICO 300 MG,30.553.793/0001-37 - JASMED DISTRIBUIDORA DE MEDICAMENTOS LTDA,"95.370,00"
25.000.000884.2023,SECRETARIA DE ESTADO DA SAÚDE,11/04/2023,MEDICAMENTO (BRENTUXIMABE VEDOTINA 50 MG) ,11.563.145/0001-17 - COMERCIAL MOSTAERT LIMITADA,"525.244,80"
25.901.000019.2023,CENTRO ESPECIALIZADO DIAGNÓSTICO DO CÂNCER,11/04/2023,CONT. DE EMPRESA ESPEC. EM SERVIÇOS DE MANUT. PREV. E CORRET. COM REPOSIÇÃO DE PEÇAS ,05.000.571/0001-40 - HBL VENDAS E SERV.DE ART.MEDICOS E ORTOPEDICOS LTDA,"25.200,00"
26.201.008649.2023,SEDS/DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESTADO DA PARAÍBA,11/04/2023,AQUISIÇÃO DE TESTES PSICOLÓGICOS,"18.503.258/0005-08 - INSIGHT CURSOS, COMERCIO E SERVICOS EM PSICOLOGIA LTDA","29.296,50"
31.202.001215.2023,SEIE/SUPERINTENDÊNCIA DE OBRAS DO PLANO DE DESENVOLVIMENTO DO ESTADO,11/04/2023,CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇO DE NUVEM,09.452.853/0001-39 - DIMENOC SERVICOS DE INFORMATICA LTDA - ME,"13.780,00"
25.000.000393.2023,SECRETARIA DE ESTADO DA SAÚDE,12/04/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (CICLOSPORINA 100 MG/ML,35.753.111/0001-53 - NORD PRODUTOS EM SAUDE LTDA,"130.125,90"
25.000.000522.2023,SECRETARIA DE ESTADO DA SAÚDE,12/04/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,Razão Social não encontrada,"282.571,20"
25.000.009634.2023,SECRETARIA DE ESTADO DA SAÚDE,12/04/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA APLICAÇÃO DO MEDICAMENTO ,12.646.171/0003-33 - CENTRO PARAIBANO DE CLINICA E CIRURGIA DE OLHOS LTDA,"22.750,00"
25.203.003430.2023,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,12/04/2023,EMERGENCIAL DE FRIOS E LATICÍNIOS,04.462.687/0001-38 - CHRISTIANNY MAROJA EIRELI,"44.870,00"
25.206.000166.2023,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,12/04/2023,AQUISIÇÃO DE MATERIAL DE LAVANDERIA,09.647.712/0001-71 - NEW CLEAN INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE E LIMPEZA EIRELI,"31.727,40"
25.206.000168.2023,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,12/04/2023,AQUISIÇÃO DE TECIDOS,34.387.726/0001-40 - SMART COMERCIO E SERVICOS EIRELI,"56.550,00"
25.206.000169.2023,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,12/04/2023,AQUISIÇÃO DE MATERIAL DE HIGIENE E LIMPEZA,41.558.421/0001-10 - PROLIMP SOLUCOES COMERCIO E SERVICOS DE LIMPEZA E MANUTENCAO LTDA,"218.810,00"
25.213.000014.2023,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,12/04/2023,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM ANÁLISES CLÍNICAS ( LABORATÓRIO),32.958.432/0001-04 - SLE SERVIÇO DE LABORATÓRIO ESPECIALIZADO LTDA,"753.878,22"
25.213.000015.2023,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,12/04/2023,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SEGURANÇA  ARMADA,10.446.347/0001-16 - FORÇA ALERTA SEGURANÇA E TRANSPORTE DE VALORES LTDA,"505.272,00"
38.000.000066.2023,POLICIA CIVIL DO ESTADO DA PARAIBA,12/04/2023,"AQUISIÇÃO DE AGENTE REDUTOR LÍQUIDO DE NOX - ARLA-32, AUTOMOTIVA  PARA A FROTA DO IPC",28.560.213/0001-97 - ELF COMERCIO DE PECAS E ACESSORIOS,"16.590,00"
25.000.000398.2023,SECRETARIA DE ESTADO DA SAÚDE,13/04/2023, MEDICAMENTO (CLOBAZAM 20 MG) ,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"21.286,80"
25.000.006345.2023,SECRETARIA DE ESTADO DA SAÚDE,13/04/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS (ATALURENO DE 125 MG E DE 250 MG) ,25.210.463/0001-09 - PTC FARMACEUTICA DO BRASIL LTDA,"752.320,80"
25.000.010177.2023,SECRETARIA DE ESTADO DA SAÚDE,13/04/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS (ATALURENO DE 250 MG E DE 1000 MG,25.210.463/0001-09 - PTC FARMACEUTICA DO BRASIL LTDA,"1.504.645,20"
25.000.010861.2023,SECRETARIA DE ESTADO DA SAÚDE,13/04/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA APLICAÇÃO DO MEDICAMENTO ,12.646.171/0003-33 - CENTRO PARAIBANO DE CLINICA E CIRURGIA DE OLHOS LTDA,"3.000,00"
25.206.000172.2023,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,13/04/2023,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS,43.711.857/0001-22 - JKJ DISTRIBUIDORA DE ALIMENTOS LTDA,"155.532,60"
25.206.000173.2023,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,13/04/2023,AQUISIÇÃO DE HORTIFRUTIGRANJEIROS,00.821.449/0001-10 - ROSEMBLITH DE ARAUJO SILVA,"96.269,07"
25.216.000540.2023,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,13/04/2023,"CONTRAT. DE EMPRESA PARA PRESTAR SERVIÇOS NA CENTRAL DE AR CONDICIONADO, EM CARÁTER EMERGENCIAL",28.211.344/0001-69 - POLAR NORDESTINA,"300.000,00"
25.216.000711.2023,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,13/04/2023,"CONTRAT. DE EMP. PARA SERV. DE ESTERELIZAÇÃO DO CME, EM ALTA TEMPERATURA. CARÁTER EMERGENCIAL",10.287.853/0001-00 - EMBRAESTER - EMPRESA BRASILEIRA DE ESTERILIZACOES LTDA EPP,"600.000,00"
25.216.000712.2023,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,13/04/2023,"CONTRAT. DE EMP. ESPEC. EM SERV. DE MANUT. PREVENT. E CORRET. NA REDE ELÉTRICA, CARÁTER EMERGENCIAL",34.698.763/0001-70 - LUCIANO CAMPOS 83916474472,"888.000,00"
25.216.000715.2023,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,13/04/2023,"CONTRAT. DE EMP. PARA MANUT. PREV. E CORRET. EM EQUIPAMENTOS RADIOLÓGICOS, EM CARÁTER EMERGENCIAL",19.692.519/0001-06 - DARIO RODRIGUES DA SILVA,"279.000,00"
25.233.000037.2023,SES/HOSPITAL DISTRITAL DE SOLÂNEA - SOLANEA,13/04/2023,AQUISIÇÃO DE MATERIAL DESCARTÁVEL EM CARATER EMERGENCIAL,24.747.519/0001-04 - JOELISSON CAVALCANTE DO NASCIMENTO,"50.725,80"
25.233.000039.2023,SES/HOSPITAL DISTRITAL DE SOLÂNEA - SOLANEA,13/04/2023,AQUISIÇÃO DE MATERIAL DE EXPEDIENTE EM CARATER EMERGENCIAL,38.308.355/0001-15 - M&M COMERCIO VAREJISTA DE SANEANTES EIRELI,"57.635,30"
25.215.000051.2023,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,14/04/2023,SERVIÇO DE SESSÕES DE OXIGENOTERAPIA HIPERBÁRICA,43.911.804/0001-55 - CLINICA MEDICA HIPERBARICA DA PARAIBA LTDA,"105.000,00"
25.216.000732.2023,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,14/04/2023,"AQUISIÇÃO DE MEDICAMENTO PSICOTRÓPICOS, EM CARÁTER EMERGENCIAL",02.977.362/0001-62 - A COSTA COMERCIO ATACADISTA DE PRODUTOS FARMACEUTICOS LTDA,"1.422.599,40"
25.240.000168.2023,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,14/04/2023,AQUISIÇÃO DE NUTRIÇÃO ENTERAL E SUPLEMENTAÇÃO ORAL,29.329.985/0001-85 - MEDERI DISTRIBUICAO E IMPORTACAO DE PRODUTOS PARA SAUDE LTDA,"488.035,42"
21.000.000113.2023,SECRETARIA DE ESTADO DO TURISMO E DO DESENVOLVIMENTO ECONÔMICO,17/04/2023,CONTRATAÇÃO DE SERVIÇOS DE ARQUITETURA PARA O 36º SALÃO DO ARTESANATO PARAIBANO,"15.465.050/0001-11 - GIRO CONSTRUCAO, INCORPORACAO E IMOBILIARIA LTDA","47.800,00"
25.000.000517.2023,SECRETARIA DE ESTADO DA SAÚDE,17/04/2023, MEDICAMENTO (MORFINA 10 MG/ML),44.734.671/0001-51 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACEUTICOS LTDA,"13.134,00"
25.000.000535.2023,SECRETARIA DE ESTADO DA SAÚDE,17/04/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,07.484.373/0001-24 - UNI HOSPITALAR LTDA,"937.200,00"
25.000.001324.2023,SECRETARIA DE ESTADO DA SAÚDE,17/04/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (ESILATO DE NINTEDANIBE 150 MG,05.400.006/0001-70 - FABMED DISTRIBUIDORA HOSPITALAR LTDA,"713.664,00"
25.000.002579.2023,SECRETARIA DE ESTADO DA SAÚDE,17/04/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (CLADRIBINA 10 MG BLISTER),07.484.373/0001-24 - UNI HOSPITALAR LTDA,"98.875,00"
25.000.002586.2023,SECRETARIA DE ESTADO DA SAÚDE,17/04/2023,AQUISIÇÃO DE KIT PARA CONTROLE DA GLICEMIA,01.772.798/0002-33 - MEDTRONIC COMERCIAL LTDA,"10.877,50"
25.000.007780.2023,SECRETARIA DE ESTADO DA SAÚDE,17/04/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (VENETOCLAX 100 MG) ,15.800.545/0003-11 - ABBVIE FARMACEUTICA LTDA,"545.454,00"
25.000.010378.2023,SECRETARIA DE ESTADO DA SAÚDE,17/04/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS (AVELUMAB 200MG/10ML E AXITINIBE 5MG) ,07.484.373/0001-24 - UNI HOSPITALAR LTDA,"368.194,08"
25.000.010552.2023,SECRETARIA DE ESTADO DA SAÚDE,17/04/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,43.940.618/0001-44 - ELI LILLY DO BRASIL LTDA,"93.384,00"
25.203.002201.2023,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,17/04/2023,EMERGENCIAL DE MEDICAMENTOS ANTI INFLAMATÓRIOS,01.722.296/0001-17 - PANORAMA COMERCIO DE PRODUTOS MEDICOS E FARMACEUTICOS LTDA,"284.029,25"
25.205.012484.2023,SES/COMPLEXO DE SAÚDE CLEMENTINO FRAGA,17/04/2023,AQUISIÇÃO DE TECIDOS E LENÇOIS,19.752.596/0001-04 - CENTER COMERCIAL FORMIGA LTDA,"37.267,00"
25.206.000178.2023,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,17/04/2023,AQUISIÇÃO DE MATERIAIS DESCARTÁVEIS,09.183.224/0001-50 - O ESCOLAR COMERCIO E SERVICOS LTDA,"60.268,50"
27.000.002291.2023,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,17/04/2023,CONTRATAÇÃO EMERGENCIAL DE SERVIÇO DE LOCAÇÃO DE VEÍCULOS.,07.253.881/0001-00 - BR LOCADORA DE VEÍCULOS LTDA,"107.535,60"
22.000.014668.2023,SECRETARIA DE ESTADO DA EDUCAÇÃO E DA CIÊNCIA E TECNOLOGIA,18/04/2023,CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS (LANCHE),"16.631.594/0001-79 - DROP'S BUFFET, EVENTOS E ESCOLA GASTRONÔMICA LTDA","5.950,00"
25.000.000294.2023,SECRETARIA DE ESTADO DA SAÚDE,18/04/2023, MEDICAMENTO (ÁCIDO URSODESOXICÓLICO 150 MG) ,35.753.111/0001-53 - NORD PRODUTOS EM SAUDE LTDA,"67.338,00"
25.000.002932.2023,SECRETARIA DE ESTADO DA SAÚDE,18/04/2023,AQUISIÇÃO EMERG DE SUPLEMENTO NUTRICIONAL ,"15.218.561/0001-39 - NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA","28.078,92"
25.000.003160.2023,SECRETARIA DE ESTADO DA SAÚDE,18/04/2023,AQUISIÇÃO EMERGENCIAL DE SUPLEMENTO NUTRICIONAL (ISOSOURCE 1.5 1 L) ,01.687.725/0002-43 - CENTRO ESPECIALIZADO EM NUTRICAO ENTERAL E PARENTERAL - CENEP LTDA,"7.128,00"
25.216.000537.2023,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,18/04/2023,"AQUISIÇÃO DE SOROS, EM CARÁTER EMERGENCIAL",02.977.362/0001-62 - A COSTA COMERCIO ATACADISTA DE PRODUTOS FARMACEUTICOS LTDA,"2.376.710,00"
25.216.000717.2023,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,18/04/2023,"AQUISIÇÃO DE MATERIAL DESCARTÁVEL , EM CARÁTER EMERGENCIAL",32.515.669/0001-02 - RENATA LIDIA DISTRIBUIDORA,"800.936,00"
25.216.000758.2023,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,18/04/2023,"AQUISIÇÃO DE MEDICAMENTOS GERAL, EM CARÁTER EMERGENCIAL",02.977.362/0001-62 - A COSTA COMERCIO ATACADISTA DE PRODUTOS FARMACEUTICOS LTDA,"3.102.339,12"
16.000.000058.2023,SECRETARIA DE ESTADO DA AGRICULTURA FAMILIAR E DO DESENVOLVIMENTO DO SEMIÁRIDO,19/04/2023,CONTRATAÇÃO DA FAPESQ - PROGRAMA PARAÍBA PRODUTIVA,41.134.719/0001-00 - FUNDACAO DE APOIO A PESQUISA DO EST.DA PARAIBA,"3.451.650,00"
21.901.000125.2023,SETDE/FUNDO ESTADUAL DE APOIO AO EMPREENDEDORISMO - EMPREENDER-PB,19/04/2023,SERVIÇOS REPAD E MÁQUINAS VIRTUAIS (CODATA),09.189.499/0001-00 - COMPANHIA DE PROC.DE DADOS DA PARAIBA - CODATA,"532.200,00"
21.901.000126.2023,SETDE/FUNDO ESTADUAL DE APOIO AO EMPREENDEDORISMO - EMPREENDER-PB,19/04/2023,AQUISIÇÃO DE TROFÉUS PERSONALIZADOS,40.793.483/0001-43 - ARTCUT COMUNICACAO VISUAL LTDA,"6.900,00"
25.000.002987.2023,SECRETARIA DE ESTADO DA SAÚDE,19/04/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,51.780.468/0002-68 - JANSSEN-CILAG FARMACEUTICA LTDA,"223.132,14"
25.215.000056.2023,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,19/04/2023,AQUISIÇÃO DE MATERIAL MÉDICO OPME,39.825.198/0001-88 - ORTHOVIDA MATERIAIS CIRURGICOS E HOSPITALARES LTDA,"1.293.420,00"
25.301.000018.2023,SES/CENTRO ESPECIALIZADO EM REABILITACAO - CER IV,19/04/2023,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM MATERIAL GRÁFICO,11.659.716/0001-11 - FERNANDA QUEIROGA ALVES E MELO DO  NASCIMENTO,"15.397,00"
25.301.000019.2023,SES/CENTRO ESPECIALIZADO EM REABILITACAO - CER IV,19/04/2023,CONTRATAÇÃO DE EMPRESA PARA MANUTENÇÃO PREVENTIVA E CORRETIVA EM EQUIPAMENTOS DE INFORMÁTICA.,09.338.884/0001-63 - AMQ COMERCIO E SERVIÇOS LTDA,"24.600,00"
11.000.000053.2023,CONTROLADORIA GERAL DO ESTADO,20/04/2023,CONTRATAÇÃO DE SERVIÇO DE AGENCIAMENTO DE VIAGENS - NACIONAIS E INTERNACIONAIS,20.741.527/0001-84 - DANILLO RODRIGUES MOREIRA,"1.040,00"
25.000.000397.2023,SECRETARIA DE ESTADO DA SAÚDE,20/04/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,04.307.650/0025-02 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,"16.629,60"
25.000.001430.2023,SECRETARIA DE ESTADO DA SAÚDE,20/04/2023,CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERV. MÉDICOS,02.108.023/0004-92 - CESED - CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO LTDA,"2.700,00"
25.000.002176.2023,SECRETARIA DE ESTADO DA SAÚDE,20/04/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (VEDOLIZUMABE 300 MG,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"111.439,20"
