Nº Processo,Órgão,Data de Abertura,Objeto,Razão Social,Total Adjudicado
31.205.001988.2022,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,18/04/2022,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NOS SISTEMAS SIAF E REPAD.,09.189.499/0001-00 - COMPANHIA DE PROC.DE DADOS DA PARAIBA - CODATA,"64.080,00"
22.000.009592.2022,SECRETARIA DE ESTADO DA EDUCAÇÃO E DA CIÊNCIA E TECNOLOGIA,19/04/2022,AQUISIÇÃO DE MATERIAL ELÉTRICO (CASA DO ESTUDANTE E ECI DR TRAJANO PIRES DA NÓBREGA),13.603.534/0001-54 - CENTER LUZ SERVICOS E COMERCIO DE MATERIAL ELETRICO EIRELI,"37.407,13"
25.205.012310.2022,SES/COMPLEXO DE SAÚDE CLEMENTINO FRAGA,19/04/2022,CONSERTO DE APARELHO DE TOMOGRAFIA,34.235.284/0001-17 - TECHNOCARE COMERCIO E SERVIÇOS DE PRODUTOS MEDICOS HOSPITALARES,"86.586,00"
25.250.000278.2022,INSTITUTO DE ASSISTÊNCIA À SAÚDE DO SERVIDOR,19/04/2022,AQUISIÇÃO DE MATERIAL ODONTOLÓGICO,34.698.454/0001-08 - DENTALMED PRODUTOS PARA SAÚDE LTDA,"25.026,00"
26.000.000184.2022,SECRETARIA DE ESTADO DA SEGURANÇA E DA DEFESA SOCIAL,19/04/2022,SERVIÇOS DE ENGENHARIA PARA TRATAMENTO TÉRMICO DE PAREDES DO CIOP/JP E OUTROS,19.052.073/0001-55 - MULTISERVICE CONSTRUÇÕES E SERVIÇOS EIRELI,"95.857,27"
25.000.000933.2022,SECRETARIA DE ESTADO DA SAÚDE,20/04/2022,AQUISIÇÃO EMERGENCIAL DE CURATIVOS BIOLÓGICOS E MEDICAMENTOS DIVERSOS,12.600.168/0001-17 - MOLNLYCKE HEALTH CARE VENDA DE PRODUTOS MEDICOS LTDA,"254.859,00"
25.000.001925.2022,SECRETARIA DE ESTADO DA SAÚDE,20/04/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,04.307.650/0012-98 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,"91.048,86"
30.000.000844.2022,ENCARGOS GERAIS DO ESTADO,20/04/2022,FORNECIMENTO DE VALE ALIMENTAÇÃO ,47.866.934/0001-74 - TICKET SERVICOS S/A,"1.128.000,00"
32.901.900010.2022,SEDAP/FUNDO DE DESENVOLVIMENTO AGROPECUÁRIO DO ESTADO DA PARAÍBA,20/04/2022,AQUIS.DE (MUDAS DE COCO ANÃO VERDE) DISTRIB. JUNTO AOS COCAICULTORES FAMILIARES DO PERÍMETRO ,12.721.981/0001-45 - ARCORUN,"30.000,00"
25.000.001093.2022,SECRETARIA DE ESTADO DA SAÚDE,22/04/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,51.780.468/0002-68 - JANSSEN-CILAG FARMACEUTICA LTDA,"404.762,40"
25.205.012312.2022,SES/COMPLEXO DE SAÚDE CLEMENTINO FRAGA,22/04/2022,AQUISIÇÃO DE MATERIAL DE DESCARTÁVEL ,04.654.716/0001-63 - COMERCIAL MEDEIROS LTDA,"65.223,80"
25.237.000133.2022,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),22/04/2022,AQUISICAO DE EXTENSOR PARA BOMBA DE SERINGA E SERINGAS,58.426.628/0001-33 - SAMTRONIC IND.E COMERCIO LTDA,"535.000,00"
26.000.000095.2022,SECRETARIA DE ESTADO DA SEGURANÇA E DA DEFESA SOCIAL,22/04/2022,PERSIANAS VERTICAIS E CORTINAS TIPO ROLÔ,01.672.499/0001-46 - COMERCIAL PLANETA,"4.854.708,40"
30.000.126143.2022,ENCARGOS GERAIS DO ESTADO,22/04/2022,LOCAÇÃO DE IMÓVEL SEDE DA SEAFDS E DO PROJETO PROCASE EM JOÃO PESSOA,036.002.404-12 - RODRIGO AQUINO MAIA DE CASTRO,"30.000,00"
30.000.149160.2022,ENCARGOS GERAIS DO ESTADO,22/04/2022,LOCAÇÃO DE IMÓVEL PROGRAMA INTEGRADO PATRULHA MARIA DA PENHA EM CAMPINA GRANDE,008.792.314-91 - ROBERTO CORREIA DO MONTE,"3.800,00"
25.000.001931.2022,SECRETARIA DE ESTADO DA SAÚDE,25/04/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (IBRUTINIBE 140MG),51.780.468/0002-68 - JANSSEN-CILAG FARMACEUTICA LTDA,"897.696,00"
25.205.012313.2022,SES/COMPLEXO DE SAÚDE CLEMENTINO FRAGA,25/04/2022,AQUISIÇÃO DE MATERIAL DE HIGIENE E LIMPEZA,35.044.590/0001-39 - JR COMERCIO DE UTILIDADES EIRELI,"366.012,41"
25.213.000188.2022,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,25/04/2022,AQUISIÇÃO DE MATERIAIS DE ROUPARIA E COSTURA,24.376.241/0001-06 - CR COMÉRCIO DE TECIDOS EIRELI - ME,"123.491,30"
25.234.000008.2022,LACEN - LABORATORIO CENTRAL DE SAÚDE PÚBLICA,25/04/2022,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM MANUTENÇÃO EM SERVIÇOS TÉCNICOS EM APARELHOS CONDICIONADORES,07.400.977/0001-45 - PLANTEK SERVICOS LTDA,"52.200,00"
31.901.002941.2022,SECTMA/FUNDO ESTADUAL DE PROTEÇÃO AO MEIO AMBIENTE,25/04/2022,CONTRATAÇÃO FAPESQ,41.134.719/0001-00 - FUNDACAO DE APOIO A PESQUISA DO EST.DA PARAIBA,"2.710.281,60"
22.201.000313.2022,SEC/FUNDAÇÃO ESPAÇO CULTURAL DA PARAÍBA,26/04/2022,MATERIAL DE CONSUMO,10.948.040/0001-13 - G5 COMERCIO DE MADEIRAS LTDA,"105.605,20"
25.000.002022.2022,SECRETARIA DE ESTADO DA SAÚDE,26/04/2022,"SERV DE MANUT PREV, CORRET E CALIB COM REPOS DE PEÇAS ORIG NOS EQUIP FANEM",10.757.876/0001-30 - SR PRODUTOS MEDICOS LTDA,"285.780,00"
25.205.012317.2022,SES/COMPLEXO DE SAÚDE CLEMENTINO FRAGA,26/04/2022,AQUISIÇÃO DE GASES MEDICINAIS,24.380.578/0018-27 - WHITE MARTINS GASES IND. DO NORDESTE LTDA,"792.535,00"
25.237.000140.2022,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),26/04/2022,AQUISICAO DE NUTRICAO PARENTERAL PARA NEONATAL,38.346.373/0001-91 - C R SILVA LIBERATO COMERCIO DE MEDICAMENTO LTDA,"89.670,00"
37.000.000196.2022,"SECRETARIA DE ESTADO DO PLANEJAMENTO, ORÇAMENTO E GESTÃO",26/04/2022,AQUISIÇÃO DE MATERIAIS DE INFORMÁTICA,34.387.726/0001-40 - SMART COMERCIO E SERVICOS EIRELI,"450,00"
22.201.000328.2022,SEC/FUNDAÇÃO ESPAÇO CULTURAL DA PARAÍBA,27/04/2022,MATERIAL DE CONSUMO,35.044.590/0001-39 - JR COMERCIO DE UTILIDADES EIRELI,"11.855,39"
25.000.001102.2022,SECRETARIA DE ESTADO DA SAÚDE,27/04/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS,"05.106.015/0001-52 - CALL MED COMERCIO DE MEDICAMENTOS E REP, LTDA","592.794,00"
25.000.001380.2022,SECRETARIA DE ESTADO DA SAÚDE,27/04/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (RALOXIFENO 60MG) ,43.940.618/0001-44 - ELI LILLY DO BRASIL LTDA,"365.340,90"
25.000.001541.2022,SECRETARIA DE ESTADO DA SAÚDE,27/04/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (SUCCINATO DE RIBOCICLIBE 200MG),04.307.650/0012-98 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,"164.218,32"
25.203.000177.2022,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,27/04/2022,EMERGENCIAL DE MANUT. CORRE. E PREV. C/ REPO. DE PEÇAS ORIGINAIS EM APARELHOS DE RADIODIAGNÓSTICO,35.465.392/0001-49 - ACIONADOR MEDICO COMERCIO LTDA,"150.169,80"
25.203.000364.2022,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,27/04/2022,COMPRA EMERGENCIAL DE MATERIAL GRÁFICO E ETIQUETAS,41.570.283/0001-94 - SD COMERCIO DE ARTIGOS DE BRINDES E SERVIÇOS GRAFICOS LTDA,"52.774,00"
25.203.000415.2022,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,27/04/2022,CONTRATAÇÃO EMERGENCIAL DE EMPRESA ESPECIALIZADA EM HIGIENIZAÇÃO HOSPITALAR,04.427.309/0001-13 - ALERTA SERVIÇOS EIRELI - ME,"1.338.000,00"
25.901.000019.2022,CENTRO ESPECIALIZADO DIAGNÓSTICO DO CÂNCER,27/04/2022,CONTRATAÇÃO DE EMPRESA PARA PROVIMENTO DE INTERNET,06.346.446/0001-59 - SITECNET INFORMATICA LTDA -ME,"4.788,00"
25.901.000020.2022,CENTRO ESPECIALIZADO DIAGNÓSTICO DO CÂNCER,27/04/2022,AQUISIÇÃO DE MATERIAL DE CONSUMO - ÁGUA MINERAL,07.227.808/0001-55 - B.J. COMERCIO DE ALIMENTOS LTDA,"9.994,40"
28.000.000169.2022,PROJETO COOPERAR,27/04/2022,SOLICITA AQUISIÇÃO DE 10 (DEZ) SMARTPHONES PARA ATENDER NECESSIDADE DO PROJETO COOPERAR,43.905.981/0001-29 - GNBTECH SUPPLY TECNOLOGIA LTDA,"19.890,00"
30.000.003861.2022,ENCARGOS GERAIS DO ESTADO,27/04/2022,LOCAÇÃO DE IMÓVEL PELOTÃO DA POLICIA MILITAR EM COREMAS,236.721.884-68 - REGINALDO CAVALCANTE,"1.350,00"
30.000.100853.2022,ENCARGOS GERAIS DO ESTADO,27/04/2022,LOCAÇÃO DE IMÓVEL COMPONENTE ESP. DE ASSIST. FARMAUCÊUTICA - CEAF EM JOÃO PESSOA,203.324.084-34 - ELIANA COSTA DE LACERDA,"5.990,00"
30.000.140430.2022,ENCARGOS GERAIS DO ESTADO,27/04/2022,LOCAÇÃO DE IMÓVEL ECI DR. JOSÉ DUARTE FILHO EM UIRAÚNA,015.939.554-21 - MANOEL ALVES DA SILVA JÚNIOR,"4.250,00"
31.205.003154.2022,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,27/04/2022,"AQUISIÇÃO DE COLETES, CAMISAS E BONÉS PARA FARDAMENTO",33.932.061/0001-46 - LEÃO COMÉRCIO DE MULTI UTILIDADES LTDA,"24.130,00"
25.000.001376.2022,SECRETARIA DE ESTADO DA SAÚDE,28/04/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (MESALAZINA 800MG) ,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"221.270,00"
25.000.001386.2022,SECRETARIA DE ESTADO DA SAÚDE,28/04/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,51.780.468/0002-68 - JANSSEN-CILAG FARMACEUTICA LTDA,"146.851,44"
25.242.000033.2022,SES/UNIDADE DE PRONTO ATENDIMENTO GUARABIRA - UPA,28/04/2022,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM LOCAÇÃO DE IMPRESSORAS MULTIFUNCIONAIS,02.914.690/0001-10 - COPY LINE COMERCIO E SERVICOS LTDA,"9.960,00"
25.000.001375.2022,SECRETARIA DE ESTADO DA SAÚDE,29/04/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS DIVERSOS ,"15.218.561/0001-39 - NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA","222.468,00"
25.000.001954.2022,SECRETARIA DE ESTADO DA SAÚDE,29/04/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,56.994.502/0026-98 - NOVARTIS BIOCIÊNCIAS S.A.,"317.100,00"
25.203.000358.2022,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,29/04/2022,EMERGENCIAL MATERIAIS MÉDICOS,12.040.718/0001-90 - GRADUAL COMERCIO E SERVICOS EIRELI,"318.745,00"
19.901.000129.2022,SEAD/FUNDO ESPECIAL DE DESENVOLVIMENTO DE RECURSOS HUMANOS,02/05/2022,AQUISIÇÃO DE TINTAS PARA PINTURA DA ESPEP,09.357.813/0001-08 - HORZ INDÚSTRIA E COMÉRCIO DE TINTAS E VERNIZES LTDA,"17.563,37"
22.204.000405.2022,SEE/UNIVERSIDADE ESTADUAL DA PARAÍBA,02/05/2022,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM VENDA E RECARGA PARCELADA DE BOTIJÃO DE GÁS BUTANO ,03.092.570/0001-47 - REVENDEDORA DE GAS DO BRASIL LTDA,"23.719,50"
25.000.001075.2022,SECRETARIA DE ESTADO DA SAÚDE,02/05/2022,AQUISIÇÃO EMERGENCIAL DE SUPLEMENTO ALIMENTAR PKY MAIOR QUE UM ANO,29.329.985/0001-85 - MEDERI DISTRIBUICAO E IMPORTACAO DE PRODUTOS PARA SAUDE LTDA,"97.801,56"
25.000.002458.2022,SECRETARIA DE ESTADO DA SAÚDE,02/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,56.994.502/0026-98 - NOVARTIS BIOCIÊNCIAS S.A.,"793.665,00"
25.240.000084.2022,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,02/05/2022,"SERVIÇO DE LOCAÇÃO DE SISTEMA DE CFTV FULL COM INSTALAÇÃO, MANUTENÇÃO PREVENTIVA E CORRETIVA",02.715.056/0001-58 - ALERTA SEGURANCA ELETRONICA EIRELI - EPP,"21.663,78"
30.000.160813.2022,ENCARGOS GERAIS DO ESTADO,02/05/2022,LOCAÇÃO DE IMÓVEL ANEXO II DA MATERNIDADE FREI DAMIÃO EM JOÃO PESSOA,069.858.154-72 - ESPEDITA BEZERRA DE LIMA,"20.900,00"
38.000.000079.2022,POLICIA CIVIL DO ESTADO DA PARAIBA,02/05/2022,SOLUÇÃO REUNIÕES VIRTUAIS ,24.544.987/0001-73 - JOSÉ CARLOS RODRIGUES VELOSO,"17.918,00"
25.000.001812.2022,SECRETARIA DE ESTADO DA SAÚDE,03/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS,04.307.650/0025-02 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,"106.078,74"
25.237.000144.2022,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),03/05/2022,AQUISICAO  DE PANIFICADOS,09.269.135/0001-21 - PANIFICADORA E PASTELARIA VITORIA LTDA - ME,"53.310,00"
25.000.001805.2022,SECRETARIA DE ESTADO DA SAÚDE,04/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,08.958.628/0002-97 - ONCOEXO DISTRIBUIDORA DE MEDICAMENTOS LTDA,"248.878,32"
25.000.002617.2022,SECRETARIA DE ESTADO DA SAÚDE,04/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"760.096,75"
25.216.000622.2022,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,04/05/2022,SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM EQUIPAMENTOS RADIOLOGICOS COM FORNECIMENTO DE PEÇAS,19.692.519/0001-06 - DARIO RODRIGUES DA SILVA,"279.000,00"
25.237.000152.2022,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),04/05/2022,AQUISICAO DE AGUA MINERAL,26.862.173/0001-02 - JOSE SANTOS NETO,"36.000,00"
07.000.000190.2022,"SECRETARIA DE ESTADO DA JUVENTUDE, ESPORTE E LAZER",05/05/2022,AQUISIÇÃO DE DICLORO PARA PISCINAS DA VILA OLÍMPICA PARAHYBA,20.476.623/0001-42 - CARBALLO COMERCIO LTDA - EPP,"37.031,00"
25.000.001382.2022,SECRETARIA DE ESTADO DA SAÚDE,05/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,60.665.981/0009-75 - UNIAO QUIMICA FARMACEUTICA NACIONAL S A,"301.028,05"
25.000.001814.2022,SECRETARIA DE ESTADO DA SAÚDE,05/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS,02.513.899/0001-71 - GRIFOLS BRASIL LTDA,"108.000,00"
25.000.001953.2022,SECRETARIA DE ESTADO DA SAÚDE,05/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (VEDOLIZUMABE 300MG PÓ INJETÁVEL),09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"83.600,28"
25.213.000202.2022,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,05/05/2022,CONTRATAÇÃO DE EMPRESA PARA MANUTENÇÃO CORRETIVA DE EQUIPAMENTOS LABORATORIAIS E HOSPITALARES,07.314.245/0001-32 - JOSE FRANCISCO DE MOURA FILHO - ME,"538.338,00"
25.215.000043.2022,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,05/05/2022,AQUISIÇÃO DE DIETAS ENTERAIS,07.160.019/0001-44 - VITALE COMÉRCIO LTDA,"495.794,07"
25.242.000034.2022,SES/UNIDADE DE PRONTO ATENDIMENTO GUARABIRA - UPA,05/05/2022,AQUISIÇÃO DE MEDICAMENTOS,03.246.587/0001-01 - SUFRAMED COMERCIO DE MATERIAL MEDICO HOSPITALAR LTDA,"74.408,00"
27.000.000055.2022,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,05/05/2022,SERVIÇO DE LOCAÇÃO DE MÁQUINAS DE IMPRESSÃO,02.914.690/0001-10 - COPY LINE COMERCIO E SERVICOS LTDA,"52.800,00"
30.000.100837.2022,ENCARGOS GERAIS DO ESTADO,05/05/2022,LOCAÇÃO DE IMÓVEL DEPOSITO DE MERCADORIAS DA 3ª GERÊNVIA DA SEFAZ-PB EM CAMPINA GRANDE,498.935.804-04 - PAULO ROGÉRIO DE SOUZA REGO,"18.500,00"
21.204.001530.2022,SETDE/INSTITUTO DE METROLOGIA E QUALIDADE INDUSTRIAL DA PARAÍBA,06/05/2022,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM GESTÃO DE INFORMAÇÕES EM AMBIENTES DIGITAIS. ,09.189.499/0001-00 - COMPANHIA DE PROC.DE DADOS DA PARAIBA - CODATA,"40.992,00"
25.000.002439.2022,SECRETARIA DE ESTADO DA SAÚDE,06/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,18.459.628/0001-15 - BAYER SA,"447.923,00"
31.205.003394.2022,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,06/05/2022,AQUISIÇÃO DE MEMBRANAS FILTRANTES E COMPONENTES,33.069.212/0008-50 - MERCK S/A,"19.012,50"
25.000.002606.2022,SECRETARIA DE ESTADO DA SAÚDE,09/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,43.940.618/0001-44 - ELI LILLY DO BRASIL LTDA,"93.384,00"
25.000.002620.2022,SECRETARIA DE ESTADO DA SAÚDE,09/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,56.994.502/0027-79 - NOVARTIS BIOCIENCIAS SA,"77.858,37"
25.000.221106.2022,SECRETARIA DE ESTADO DA SAÚDE,09/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,43.640.754/0001-19 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,"219.081,60"
28.000.000193.2022,PROJETO COOPERAR,09/05/2022,CONFECÇAO DE BONES E CHAPEU,19.754.582/0001-20 - GIAVANA ARRUDA DA SILVA 02612954465,"12.200,00"
22.204.012318.2022,SEE/UNIVERSIDADE ESTADUAL DA PARAÍBA,10/05/2022,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE RAÇÃO ANIMAL E INSUMOS,08.776.635/0001-97 - AM PEREIRA ABRANTES EIRELI,"124.560,00"
25.205.012320.2022,SES/COMPLEXO DE SAÚDE CLEMENTINO FRAGA,10/05/2022,AQUISIÇÃO DE TECIDOS,05.765.913/0001-12 - VENDE TUDO MAGAZINE LTDA,"10.960,00"
25.213.000229.2022,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,10/05/2022,CONTRATAÇÃO DE SERVIÇO PARA REALIZAÇÃO DOS EXAMES DE CARDIOLOGIA.,42.708.237/0001-71 - SERV SAÚDE CLÍNICA E SERVIÇOS MÉDICOS LTDA,"399.199,98"
25.240.000105.2022,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,10/05/2022,SERVIÇO DE LOCAÇÃO DE UM GRUPO GERADOR,15.353.461/0001-15 - AMBAR SERVICOS EIRELI,"77.400,00"
26.000.000215.2022,SECRETARIA DE ESTADO DA SEGURANÇA E DA DEFESA SOCIAL,10/05/2022,AQUISIÇÃO DE MATERIAL DE CONSTRUÇÃO SESDS 2022,"10.297.921/0001-11 - S. AR BRASIL COM.DE MAT.DE CONSTRUCAO, FERRAGENS E FERRAMENTAS LTDA EPP","23.194,60"
22.000.007921.2022,SECRETARIA DE ESTADO DA EDUCAÇÃO E DA CIÊNCIA E TECNOLOGIA,11/05/2022,AQUISIÇÃO DE VASILHAME PLÁSTICO PARA ÁGUA MINERAL,00.799.421/0001-24 - MARIA DO SOCORRO SANTOS BASILIO,"2.520,00"
22.204.000406.2022,SEE/UNIVERSIDADE ESTADUAL DA PARAÍBA,11/05/2022,CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO PARCELADO DE ÁGUA MINERAL ,12.327.013/0001-59 - OSMAR BRAGA FILHO - ME,"1.975,00"
25.000.001107.2022,SECRETARIA DE ESTADO DA SAÚDE,11/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS,56.994.502/0027-79 - NOVARTIS BIOCIENCIAS SA,"132.714,60"
25.000.001378.2022,SECRETARIA DE ESTADO DA SAÚDE,11/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,08.958.628/0002-97 - ONCOEXO DISTRIBUIDORA DE MEDICAMENTOS LTDA,"433.216,50"
25.000.001932.2022,SECRETARIA DE ESTADO DA SAÚDE,11/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,26.921.908/0002-02 - HOSPFAR IND.E COM.DE PRODS.HOSP.LTDA,"62.875,68"
25.000.002322.2022,SECRETARIA DE ESTADO DA SAÚDE,11/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,04.307.650/0012-98 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,"146.070,00"
25.000.002355.2022,SECRETARIA DE ESTADO DA SAÚDE,11/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (SELUMETINIBE 10MG) ,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"661.723,20"
25.213.000228.2022,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,11/05/2022,CONTRATAÇÃO DE EMPRESA PARA SERVIÇOS TERCEIRIZADOS DE DIAGNÓSTICOS POR IMAGEM COM ENTREGA DE LAUDO.,12.064.831/0001-06 - BARBOSA & ARCELINO SERVICOS DE SAÚDE LTDA,"2.538.600,00"
25.213.000238.2022,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,11/05/2022,AQUISIÇÃO DE MATERIAIS DE EXPEDIENTE.,13.094.898/0001-56 - ELIANE DO NASCIMENTO CAMPOS,"213.507,52"
25.213.000240.2022,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,11/05/2022,AQUISIÇÃO DE MATERIAIS DESCARTÁVEIS,18.535.927/0001-91 - MARX RANIELDES SOARES DE SOUZA,"514.266,00"
25.000.001938.2022,SECRETARIA DE ESTADO DA SAÚDE,12/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,08.958.628/0002-97 - ONCOEXO DISTRIBUIDORA DE MEDICAMENTOS LTDA,"356.925,60"
25.000.002609.2022,SECRETARIA DE ESTADO DA SAÚDE,12/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A,"95.462,01"
25.000.002889.2022,SECRETARIA DE ESTADO DA SAÚDE,12/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS (NIVOLUMABE 10MG/ML FA 10ML E IPILIMUMABE 5MG/ML FA 10ML)  ,56.998.982/0031-22 - BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA,"298.494,45"
30.000.050535.2022,ENCARGOS GERAIS DO ESTADO,12/05/2022,LOCAÇÃO DE IMÓVEL CASA DA CIDADANIA TERMINAL RODOVIÁRIO EM JOÃO PESSOA,241.336.475-72 - GILBERTO TORRES DE MENEZES JUNIOR,"15.000,00"
30.000.170051.2022,ENCARGOS GERAIS DO ESTADO,12/05/2022,LOCAÇÃO DE IMÓVEL ALMOXARIFADO DO HEMO DA PB E DA GER EXEC DE VIG EM SAÚDE EM JOÃO PESSOA,12.990.849/0001-39 - RR PARTICIPAÇÕES E ADMINISTRAÇÃO LTDA,"7.000,00"
25.000.002441.2022,SECRETARIA DE ESTADO DA SAÚDE,13/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A,"95.462,01"
25.000.002689.2022,SECRETARIA DE ESTADO DA SAÚDE,13/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS,56.998.982/0001-07 - BRISTOL  MYERS SQUIBB FARMACEUTICA LTDA,"232.292,64"
25.000.002749.2022,SECRETARIA DE ESTADO DA SAÚDE,13/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,56.994.502/0026-98 - NOVARTIS BIOCIÊNCIAS S.A.,"146.522,88"
21.901.000027.2022,SETDE/FUNDO ESTADUAL DE APOIO AO EMPREENDEDORISMO - EMPREENDER-PB,16/05/2022,AQUISIÇÃO DE PAPEL A4,34.387.726/0001-40 - SMART COMERCIO E SERVICOS EIRELI,"14.220,00"
25.000.002688.2022,SECRETARIA DE ESTADO DA SAÚDE,16/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,56.994.502/0026-98 - NOVARTIS BIOCIÊNCIAS S.A.,"178.500,00"
25.000.002863.2022,SECRETARIA DE ESTADO DA SAÚDE,16/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (SUCCINATO DE RIBOCICLIBE 200MG)  ,04.307.650/0012-98 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,"91.048,86"
25.215.000048.2022,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,16/05/2022,SERVIÇO DE NEFROLOGIA,09.291.683/0001-58 - NEFRUZA SERVICOS NEFROLOGICOS FIUZA CHAVES LTDA - EPP,"360.000,00"
31.205.002939.2022,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,16/05/2022,CONTRATAÇÃO DE EMPRESA PARA SERVIÇOS EM PISOS DE TACOS,17.918.288/0001-80 - PESSOA DA SILVA CONSTRUÇÕES LTDA,"15.500,00"
